time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,load_cell_main_force,l_over_d,main_battery_current,main_battery_voltage,steering_motor_torque,depower_motor_torque,kcu_motor_current,kcu_mppt_current,kcu_io_current,steering_motor_abs_pos,depower_motor_abs_pos,kite_velocity_abs,kite_est_vx,kite_est_vy,kite_est_vz,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_ax,kite_0_ay,kite_0_az,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_0_roll_rate,kite_0_pitch_rate,kite_0_yaw_rate,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,kite_2_vx,kite_2_vy,kite_2_vz,kite_2_ax,kite_2_ay,kite_2_az,kite_2_roll,kite_2_pitch,kite_2_yaw,kite_2_roll_rate,kite_2_pitch_rate,kite_2_yaw_rate,kite_3_vx,kite_3_vy,kite_3_vz,kite_3_ax,kite_3_ay,kite_3_az,kite_3_roll,kite_3_pitch,kite_3_yaw,kite_3_roll_rate,kite_3_pitch_rate,kite_3_yaw_rate,kite_u_av_batt,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_length,ground_tether_force,est_upwind_direction,est_wind_velocity,est_app_wind_kite,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570540100.2,2019-10-08,15:08:20.200,15.0,9.0,14.6599998474121,nan,9.16794,1.01213,46.412,0.27399999999999997,-0.14,0.642566,-0.179694,0.552357,217849.0,134114.0,12.0287,0.931876,11.7699,-2.3,11.6,-2.2,2.3,nan,nan,nan,21.2,-2.0,-65.8,nan,nan,nan,9.39219,-2.30785,2.2113400000000003,11.6911,7.156960000000001,3.96129,21.1406,12.9505,-73.3801,0.105094,0.171621,0.810613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,254.2,9.1,52.1701,4.427219999999999,8.3,-1.7115599999999997,210.74200000000002,102.846,4.44595,7.68503,17.0455,68.55,21.2813,241.549,1.28195,-0.0345766,251.988,0.751376,1.73452,-34.9189300537109,22.016416549682603,-35.0,22.0,478734.0,-3784.03,pp-riro,4.0,0.0,-1,-1
1570540100.3,2019-10-08,15:08:20.300,15.0,9.0,14.479999542236301,nan,8.54738,0.837132,46.43,0.257,-0.146,0.44647200000000004,-0.16446,0.565248,217879.0,134087.0,12.972999999999999,1.87096,12.5503,-2.7,12.6,-1.5,2.7,nan,nan,nan,22.9,-3.8,-60.7,nan,nan,nan,11.2913,-1.05645,3.01642,9.8554,6.17481,5.01598,25.035999999999998,10.6829,-62.4988,0.25404899999999997,0.09766960000000001,0.8269540000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,254.2,9.1,52.1701,4.427219999999999,8.3,-1.7076799999999999,210.657,102.71700000000001,4.44591,7.685230000000001,17.0188,68.3163,22.4213,241.34900000000002,1.28125,-0.0506449,251.831,0.86434,1.8203599999999998,-34.970123291015604,22.0025119781494,-35.0,22.0,478617.0,-2338.1,pp-riro,4.0,0.0,-1,-1
1570540100.4,2019-10-08,15:08:20.400,15.0,8.0,14.359999656677198,nan,8.26158,0.6047100000000001,46.449,0.306,-0.16899999999999998,0.260535,-0.11836600000000001,0.49024799999999996,217879.0,134084.0,13.8643,2.9765099999999998,13.1814,-3.1,13.5,-0.6,3.1,nan,nan,nan,24.4,-5.4,-55.8,nan,nan,nan,11.2913,-1.05645,3.01642,9.8554,6.17481,5.01598,25.035999999999998,10.6829,-62.4988,0.25404899999999997,0.09766960000000001,0.8269540000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259.2,8.5,52.1701,4.427219999999999,8.3,-1.7087900000000003,210.487,98.6535,4.44589,7.68542,16.873,68.1703,23.9414,241.149,1.27969,-0.071242,251.74,0.9778879999999999,1.91468,-34.970123291015604,22.0009689331055,-35.0,22.0,478374.0,-2768.8,pp-riro,4.0,0.0,-1,-1
1570540100.5,2019-10-08,15:08:20.500,15.0,8.0,14.1700000762939,nan,7.4301,0.509397,46.4532,0.26899999999999996,0.0,0.192175,-0.0906317,0.43517,217880.0,134084.0,14.8206,3.98541,13.8389,-3.5,14.4,0.2,3.5,nan,nan,nan,26.0,-7.1,-50.8,nan,nan,nan,12.5708,0.149791,3.6469699999999996,7.604489999999999,8.34525,3.5901400000000003,27.6966,8.09506,-54.1303,0.171594,0.15565299999999999,0.932642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259.2,8.5,52.1701,4.427219999999999,8.3,-1.72652,210.317,93.9644,4.445880000000001,7.68558,16.9054,68.1118,25.0814,240.949,1.2782,-0.0863201,251.644,1.08799,1.9877,-34.971832275390604,22.0009689331055,-35.0,22.0,477812.0,-5906.78,pp-riro,4.0,0.0,-1,-1
1570540100.6,2019-10-08,15:08:20.600,15.0,8.0,14.039999961853,nan,7.188389999999999,0.5371319999999999,46.4448,0.268,0.0,0.162878,-0.05195980000000001,0.463685,217893.0,134084.0,15.755999999999998,5.0644599999999995,14.3736,-4.0,15.2,1.1,4.0,nan,nan,nan,27.3,-9.0,-46.1,nan,nan,nan,13.7413,1.44651,4.25708,6.0951900000000006,11.0841,6.01743,30.0797,5.20803,-45.9283,0.21624000000000002,0.11425,0.941226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259.2,8.5,52.1701,4.427219999999999,8.3,-1.7608700000000002,210.12900000000002,93.8471,4.445869999999999,7.68575,16.9181,68.141,26.6015,240.649,1.2757,-0.105674,251.52,1.1982,2.06606,-34.9940185546875,22.0009689331055,-35.0,22.0,477170.0,-6429.78,pp-riro,4.0,0.0,-1,-1
1570540100.7,2019-10-08,15:08:20.700,15.0,9.0,13.9200000762939,nan,6.5709800000000005,0.535569,46.4775,0.268,0.0,0.147644,-0.0441473,0.44454499999999997,217893.0,134084.0,16.562,6.1873,14.689,-4.5,15.8,2.1,4.5,nan,nan,nan,28.7,-11.3,-41.3,nan,nan,nan,14.4296,2.3265,4.79171,4.9337800000000005,9.13182,3.88145,31.2461,3.09179,-40.478,0.159303,0.17253,0.94506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259.2,8.5,52.1701,4.427219999999999,8.3,-1.7996599999999998,209.959,96.2975,4.44586,7.685919999999999,16.8214,68.28699999999999,28.1215,240.24900000000002,1.27257,-0.124122,251.343,1.31126,2.1447599999999998,-34.9940185546875,22.0009689331055,-35.0,22.0,476516.0,-5814.49,pp-riro,4.0,0.0,-1,-1
1570540100.8,2019-10-08,15:08:20.800,15.0,9.0,13.8500003814697,nan,6.0282800000000005,0.52971,46.4363,0.278,0.0,0.137097,-0.0117255,0.422279,217893.0,134084.0,17.4413,7.406619999999999,14.9781,-5.0,16.4,3.2,5.0,nan,nan,nan,29.6,-13.4,-36.3,nan,nan,nan,14.7331,2.84275,5.00708,7.76519,10.7395,4.2314,31.6946,1.9162299999999999,-37.7732,0.13056199999999998,0.0824921,1.03019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259.2,8.5,52.1701,4.427219999999999,8.3,-1.82792,209.77200000000002,95.6541,4.44585,7.6860800000000005,16.7644,68.5207,29.6416,239.94799999999998,1.26915,-0.141749,251.295,1.42562,2.2222,-34.9940185546875,22.0009689331055,-35.0,22.0,476026.0,-5383.79,pp-riro,4.0,0.0,-1,-1
1570540100.9,2019-10-08,15:08:20.900,15.0,9.0,13.789999961853,nan,5.61417,0.546507,46.4469,0.285,0.0,0.15116,0.00858705,0.41798199999999996,217893.0,134084.0,18.348,8.62621,15.2669,-5.4,17.0,4.3,5.4,nan,nan,nan,30.5,-15.7,-31.1,nan,nan,nan,15.2996,3.8027300000000004,5.5007,5.13146,10.9194,4.60073,32.5231,-0.394031,-32.2681,0.197053,0.21333400000000002,1.01745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259.2,8.5,52.1701,4.427219999999999,8.3,-1.85507,209.602,92.5119,4.44583,7.6862,16.783,68.8419,31.5416,239.44799999999998,1.26451,-0.163069,251.137,1.54774,2.29586,-34.9940185546875,22.0009689331055,-35.0,22.0,475366.0,-6275.96,pp-riro,4.0,0.0,-1,-1
1570540101.0,2019-10-08,15:08:21.000,15.0,9.0,13.9200000762939,nan,5.131959999999999,0.535569,46.4649,0.28600000000000003,0.0,0.135535,0.00975892,0.39805999999999997,217893.0,134084.0,19.088,9.86273,15.2403,-5.9,17.3,5.5,5.9,nan,nan,nan,31.0,-17.6,-25.8,nan,nan,nan,15.2996,3.8027300000000004,5.5007,5.13146,10.9194,4.60073,32.5231,-0.394031,-32.2681,0.197053,0.21333400000000002,1.01745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259.2,8.5,52.1701,4.427219999999999,8.1,-1.9243299999999999,209.312,92.4151,4.4458400000000005,7.68642,16.647000000000002,69.28,33.0617,239.048,1.26007,-0.178704,251.072,1.6627299999999998,2.37032,-34.9940185546875,22.0009689331055,-35.0,22.0,474165.0,-8491.0,pp-riro,4.0,0.0,-1,-1
1570540101.1,2019-10-08,15:08:21.100,15.0,9.0,13.979999542236301,nan,4.6972,0.567991,46.4596,0.247,0.0,0.117175,0.0109308,0.420716,217896.0,134084.0,19.9452,11.0294,15.3363,-6.4,17.7,6.6,6.4,nan,nan,nan,31.4,-19.7,-20.6,nan,nan,nan,15.9175,5.463369999999999,6.1592400000000005,1.60809,9.95463,5.8311,33.2969,-3.94622,-23.9963,0.148564,0.15825,0.998603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259.2,8.5,52.1701,4.427219999999999,8.1,-1.9492599999999998,209.227,94.1757,4.44583,7.68658,16.7381,69.8349,34.9618,238.548,1.25441,-0.19759300000000002,251.007,1.77952,2.43665,-34.9991455078125,22.0009689331055,-35.0,22.0,473768.0,-7814.18,pp-riro,4.0,0.0,-1,-1
1570540101.2,2019-10-08,15:08:21.200,15.0,9.0,14.1700000762939,nan,4.39657,0.553538,46.4606,0.264,0.0,0.122644,0.0156183,0.39766999999999997,217896.0,134084.0,20.7803,12.3363,15.1867,-7.0,17.9,7.9,7.0,nan,nan,nan,31.4,-21.9,-15.0,nan,nan,nan,16.4108,7.086460000000001,6.88328,1.18559,8.29239,5.1899,33.5496,-7.307760000000001,-15.7636,0.186685,0.21585700000000002,1.00539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259.2,8.5,52.1701,4.427219999999999,8.1,-1.97974,209.023,99.0698,4.445819999999999,7.68675,16.7365,70.5359,36.8619,237.84799999999998,1.24789,-0.214991,250.81099999999998,1.9008,2.51112,-34.9991455078125,22.0009689331055,-35.0,22.0,473060.0,-6306.72,pp-riro,4.0,0.0,-1,-1
1570540101.3,2019-10-08,15:08:21.300,15.0,9.0,14.229999542236301,nan,4.11385,0.530101,46.4638,0.262,0.0,0.141785,0.021477700000000002,0.396498,217895.0,134084.0,21.5963,13.6168,14.9406,-7.6,18.0,9.2,7.6,nan,nan,nan,31.3,-23.9,-9.4,nan,nan,nan,16.4108,7.086460000000001,6.88328,1.18559,8.29239,5.1899,33.5496,-7.307760000000001,-15.7636,0.186685,0.21585700000000002,1.00539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259.2,8.5,52.1701,4.427219999999999,8.1,-1.99248,208.81900000000002,102.945,4.44581,7.68692,16.7731,71.3536,38.7619,237.248,1.2410299999999999,-0.23105599999999998,250.76,2.01809,2.58197,-34.9974365234375,22.0009689331055,-35.0,22.0,472594.0,-4830.02,pp-riro,4.0,0.0,-1,-1
1570540101.4,2019-10-08,15:08:21.400,15.0,9.0,14.479999542236301,nan,3.90995,0.535569,46.4649,0.321,0.0,0.13241,0.00233705,0.40899800000000003,217895.0,134084.0,21.929000000000002,14.1957,14.7825,-7.8,18.0,9.8,7.8,nan,nan,nan,31.1,-24.9,-6.6,nan,nan,nan,16.5377,8.19409,7.395569999999999,0.443875,11.5408,4.69947,33.4509,-9.6194,-10.0002,0.317822,0.232949,1.06097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2,8.7,52.1701,4.427219999999999,8.1,-1.9874900000000002,208.614,105.52600000000001,4.4458,7.6871,16.7554,71.7625,39.522,236.84799999999998,1.2377799999999999,-0.23682199999999998,250.61700000000002,2.0739799999999997,2.61223,-34.9974365234375,22.0009689331055,-35.0,22.0,472384.0,-1999.69,pp-riro,4.0,0.0,-1,-1
1570540101.5,2019-10-08,15:08:21.500,15.0,9.0,14.6599998474121,nan,3.82559,0.547288,46.4628,0.326,0.0,0.13631600000000002,0.00546205,0.42774799999999996,217896.0,134084.0,22.6387,15.4238,14.3431,-8.3,17.9,11.1,8.3,nan,nan,nan,30.6,-27.0,-0.8,nan,nan,nan,16.5118,11.2928,8.58282,-3.15254,15.2393,4.98881,31.6735,-14.6416,5.1235,0.145458,0.25901599999999997,1.04691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2,8.7,52.1701,4.427219999999999,8.1,-1.9658799999999998,208.42700000000002,108.345,4.44578,7.6873,16.7455,72.7555,41.042,236.148,1.2308,-0.24699899999999997,250.487,2.18699,2.67597,-34.9991455078125,22.0009689331055,-35.0,22.0,472147.0,-2122.75,pp-riro,4.0,0.0,-1,-1
1570540101.6,2019-10-08,15:08:21.600,15.0,9.0,14.8999996185303,nan,3.6776699999999996,0.5500229999999999,46.4533,0.254,0.0,0.12928499999999998,0.0222589,0.42110699999999995,217896.0,134084.0,23.5544,16.8448,13.8511,-8.9,17.8,12.6,8.9,nan,nan,nan,30.1,-28.8,5.5,nan,nan,nan,16.391,11.8755,8.83882,-2.4144,10.1171,5.81196,31.1125,-15.5797,8.2877,0.272584,0.298632,1.05942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2,8.7,52.1701,4.427219999999999,8.1,-1.92544,208.22299999999998,114.919,4.44576,7.6875,16.9045,73.953,42.9421,235.248,1.22213,-0.259452,250.30900000000003,2.30638,2.74555,-34.9991455078125,22.0009689331055,-35.0,22.0,472087.0,-553.761,pp-riro,4.0,0.0,-1,-1
1570540101.7,2019-10-08,15:08:21.700,15.0,8.0,15.0799999237061,nan,3.6082099999999997,0.572288,46.4913,0.254,0.0,0.13006600000000001,0.0351495,0.43360699999999996,217896.0,134084.0,24.5976,18.6162,12.745,-9.8,17.2,14.6,9.8,nan,nan,nan,28.4,-31.6,14.6,nan,nan,nan,16.291,12.5481,9.06697,-0.245704,10.1009,3.07805,30.516,-16.4559,11.3531,0.0302197,0.264719,1.03342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2,8.7,52.1701,4.427219999999999,8.1,-1.8639299999999999,208.03599999999997,123.598,4.44574,7.6877,17.0289,75.8514,45.9822,233.94799999999998,1.2084,-0.278327,250.199,2.47662,2.84647,-34.9991455078125,22.0009689331055,-23.0044822692871,22.0,472434.0,4645.44,pp-riro,4.0,0.0,-1,-1
1570540101.8,2019-10-08,15:08:21.800,15.0,9.0,15.369999885559098,nan,3.5178300000000005,0.614476,46.503,0.053,0.0,0.11639400000000001,0.017571400000000004,0.450013,217861.0,134084.0,25.3584,19.8352,11.8934,-10.4,16.7,16.0,10.4,nan,nan,nan,27.2,-32.8,21.2,nan,nan,nan,16.0578,13.8029,9.66367,-5.63742,12.0159,7.336469999999999,29.3182,-18.076,17.9549,0.112642,0.33223800000000003,1.048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2,8.7,52.1701,4.427219999999999,8.1,-1.7497900000000002,207.84799999999998,131.35399999999998,4.44572,7.6879,17.2152,77.34100000000001,47.5023,233.048,1.19941,-0.284122,250.09900000000002,2.58641,2.90808,-34.9974365234375,22.0009689331055,-23.0044822692871,22.0,473036.0,6306.72,pp-riro,4.0,0.0,-1,-1
1570540101.9,2019-10-08,15:08:21.900,15.0,10.0,15.6499996185303,nan,3.6365300000000005,0.5683819999999999,46.449,-0.069,0.0,0.104675,0.020696400000000004,0.445326,217761.0,134084.0,25.6946,20.4317,11.4192,-10.6,16.4,16.7,10.6,nan,nan,nan,25.9,-34.4,28.0,nan,nan,nan,15.2127,15.6952,10.4569,-6.86382,12.2971,5.63698,27.033,-20.2365,27.8596,0.0610225,0.164966,1.1109200000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2,8.7,52.1701,4.427219999999999,8.1,-1.52373,207.61,141.775,4.4457,7.6881,17.2658,78.9473,49.4024,232.048,1.18913,-0.292462,250.03900000000002,2.70092,2.94375,-34.7687377929688,22.0009689331055,-23.0044822692871,22.0,474375.0,9660.05,pp-riro,4.0,0.0,-1,-1
1570540102.0,2019-10-08,15:08:22.000,15.0,9.0,15.9300003051758,nan,3.60178,0.542991,46.3718,-0.001,0.0,0.13865999999999998,0.0015558,0.40157600000000004,217397.0,134084.0,26.4488,21.5979,10.3746,-11.2,15.7,18.1,11.2,nan,nan,nan,25.0,-35.1,31.6,nan,nan,nan,14.9193,16.3179,10.642000000000001,-4.5207,12.5793,4.73951,26.0934,-21.0032,31.2626,0.11785999999999999,0.212356,1.0181200000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2,8.7,52.1701,4.427219999999999,7.9,-1.4217799999999998,207.542,145.221,4.44568,7.6883,17.5269,79.8527,50.1624,231.44799999999998,1.1838899999999999,-0.294182,249.922,2.7577599999999998,3.00231,-34.1474609375,22.0009689331055,-23.0044822692871,22.0,474912.0,10152.3,pp-riro,4.0,0.0,-1,-1
1570540102.1,2019-10-08,15:08:22.100,15.0,10.0,16.2600002288818,nan,3.80554,0.573851,46.4353,-0.047,0.0,0.175379,-0.0105536,0.406654,216821.0,134084.0,27.1873,22.7377,9.23345,-11.7,14.9,19.5,11.7,nan,nan,nan,23.5,-36.3,38.7,nan,nan,nan,13.8759,18.1921,11.3917,-7.0144899999999994,11.9025,2.5579,23.1737,-22.9865,41.5766,0.057721,0.222827,1.09497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2,8.7,52.1701,4.427219999999999,7.9,-1.21344,207.40599999999998,153.94299999999998,4.44566,7.6885,17.8135,81.6635,51.3025,230.34799999999998,1.17429,-0.294185,249.722,2.8647,3.05887,-33.1643676757812,22.0009689331055,-23.0044822692871,22.0,475968.0,10921.4,pp-riro,4.0,0.0,-1,-1
1570540102.2,2019-10-08,15:08:22.200,15.0,10.0,16.5799999237061,nan,4.02158,0.514085,46.4638,0.02,0.0,0.168347,0.00272767,0.411732,216042.0,134084.0,27.6648,23.6055,7.85562,-12.1,13.8,20.7,12.1,nan,nan,nan,21.0,-37.0,46.0,nan,nan,nan,12.9526,19.3389,11.7741,-10.0203,10.7531,3.5803,21.005,-24.0704,48.4518,0.00813048,0.121126,1.12911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2,8.7,52.1701,4.427219999999999,7.9,-0.9508049999999999,207.287,161.404,4.44565,7.6887,17.9202,83.6204,53.2026,229.148,1.16258,-0.299898,249.66299999999998,2.97628,3.12236,-31.834777832031197,22.0009689331055,-23.0044822692871,22.0,477078.0,10459.9,pp-riro,4.0,0.0,-1,-1
1570540102.3,2019-10-08,15:08:22.300,15.0,10.0,16.8500003814697,nan,4.19822,0.23869400000000002,46.4617,-0.226,0.0,0.19764400000000001,-0.294147,0.40157600000000004,215051.0,134084.0,28.1121,24.3768,6.5041199999999995,-12.4,12.7,21.8,12.4,nan,nan,nan,18.8,-37.5,53.3,nan,nan,nan,11.9145,20.3774,12.0448,-11.5572,7.56142,3.04427,18.7659,-25.1192,55.3224,0.11816199999999999,0.166502,0.985568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.2,8.7,52.1701,4.427219999999999,7.9,-0.6732100000000001,207.21900000000002,165.07299999999998,4.44563,7.6889,18.0616,85.6649,54.3427,228.048,1.1522299999999999,-0.298543,249.59400000000002,3.0802099999999997,3.1755400000000003,-30.143371582031197,22.0009689331055,-23.0044822692871,22.0,477942.0,7968.0,pp-riro,4.0,0.0,-1,-1
1570540102.4,2019-10-08,15:08:22.400,15.0,9.0,17.1100006103516,nan,4.36341,0.400022,46.4585,-0.085,0.0,0.235535,-0.207038,0.432435,213895.0,134084.0,28.3996,24.9023,5.01269,-12.7,11.4,22.7,12.7,nan,nan,nan,16.2,-37.6,60.2,nan,nan,nan,11.9145,20.3774,12.0448,-11.5572,7.56142,3.04427,18.7659,-25.1192,55.3224,0.11816199999999999,0.166502,0.985568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.7,9.2,52.1701,4.427219999999999,7.9,-0.353505,207.168,167.851,4.44562,7.68912,18.1388,87.8262,55.4827,226.84799999999998,1.14136,-0.296659,249.503,3.1768099999999997,3.22929,-28.170333862304698,22.0009689331055,-23.0044822692871,22.0,478463.0,4430.09,pp-riro,4.0,0.0,-1,-1
1570540102.5,2019-10-08,15:08:22.500,15.0,9.0,17.3600006103516,nan,4.72196,0.345335,46.4501,-0.019,0.0,0.045300400000000005,-0.0296942,0.425404,212879.0,134084.0,28.6402,25.4277,3.52158,-12.7,10.1,23.6,12.7,nan,nan,nan,13.8,-37.6,67.2,nan,nan,nan,11.9145,20.3774,12.0448,-11.5572,7.56142,3.04427,18.7659,-25.1192,55.3224,0.11816199999999999,0.166502,0.985568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.7,9.2,52.1701,4.427219999999999,7.9,-0.0487593,207.15099999999998,168.593,4.44563,7.68935,18.1466,90.0751,57.0028,225.648,1.12947,-0.297453,249.55900000000003,3.27637,3.2847699999999995,-26.4362487792969,22.0009689331055,-23.0044822692871,22.0,478615.0,492.23199999999997,pp-riro,4.0,0.0,-1,-1
1570540102.6,2019-10-08,15:08:22.600,15.0,9.0,17.5699996948242,nan,4.90452,0.394554,46.4585,0.08,0.0,0.121082,0.033587,0.406654,212076.0,134084.0,28.8503,25.8303,1.96039,-12.7,8.7,24.4,12.7,nan,nan,nan,11.3,-37.5,73.9,nan,nan,nan,8.95606,22.6479,12.3165,-13.1837,7.17737,0.789626,12.8414,-26.6065,71.4598,0.100297,0.375164,0.84662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.7,9.2,52.1701,4.427219999999999,7.9,0.269838,207.15099999999998,167.118,4.44563,7.68958,18.1976,92.5285,57.7629,224.34799999999998,1.11825,-0.29131999999999997,249.459,3.36562,3.3348699999999996,-25.0657119750977,22.0009689331055,-23.0044822692871,22.0,478337.0,-3753.27,pp-riro,4.0,0.0,-1,-1
1570540102.7,2019-10-08,15:08:22.700,15.0,9.0,17.7199993133545,nan,4.95019,0.45392899999999997,46.4754,0.099,0.0,0.14686300000000002,0.027337,0.39024699999999996,211603.0,134084.0,28.9318,26.0401,0.451903,-12.6,7.3,25.0,12.6,nan,nan,nan,8.9,-36.4,80.2,nan,nan,nan,8.29081,22.9495,12.2609,-11.673,10.8974,-0.0377168,11.7375,-26.796,74.4445,-0.052985199999999996,0.09351489999999998,0.8037350000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.7,9.2,52.1701,4.427219999999999,7.9,0.32358400000000004,207.185,168.75900000000001,4.44564,7.68982,18.1836,95.01100000000001,58.5229,223.048,1.1069200000000001,-0.285323,249.40400000000002,3.45181,3.38226,-24.2584075927734,22.0009689331055,-23.0044822692871,22.0,478475.0,3045.68,pp-riro,4.0,0.0,-1,-1
1570540102.8,2019-10-08,15:08:22.800,15.0,8.0,17.8600006103516,nan,4.87803,0.434788,46.4638,0.087,0.0,0.014440999999999999,0.00897765,0.442982,211081.0,134084.0,28.7661,25.7412,-1.02125,-12.8,5.8,25.1,12.8,nan,nan,nan,7.1,-35.6,86.1,nan,nan,nan,6.345219999999999,23.7109,12.0841,-10.4994,1.9836799999999999,-0.689998,8.06938,-26.3061,83.3495,0.00920843,0.182508,0.834765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.7,9.2,52.1701,4.427219999999999,7.9,0.279258,207.21900000000002,184.75099999999998,4.44565,7.69005,18.1386,97.4352,59.283,221.847,1.0959299999999998,-0.279856,249.44799999999998,3.5326699999999995,3.42674,-23.3674697875977,22.0009689331055,-23.0044822692871,22.0,478482.0,-1199.82,pp-riro,4.0,0.0,-1,-1
1570540102.9,2019-10-08,15:08:22.900,15.0,10.0,18.0100002288818,nan,4.99064,0.497288,46.449,0.14800000000000002,0.0,0.09725349999999999,0.0199152,0.47970100000000004,210895.0,134084.0,28.8397,25.7053,-2.66993,-12.8,4.2,25.5,12.8,nan,nan,nan,5.1,-34.9,91.1,nan,nan,nan,4.083819999999999,24.1459,12.3009,-18.0729,6.01891,-2.10471,4.66486,-25.006,91.5866,-0.0561947,0.241819,0.781754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.7,9.2,52.1701,4.427219999999999,7.9,0.369573,207.253,206.855,4.44565,7.6902800000000004,18.2857,99.9178,60.0431,220.64700000000002,1.08476,-0.274363,249.548,3.60077,3.47854,-23.0500106811523,22.0009689331055,-23.0044822692871,22.0,478435.0,430.70300000000003,pp-riro,4.0,0.0,-1,-1
