time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570540960.9,2019-10-08,15:22:40.900,14.0,10.0,14.6499996185303,13.4,-2.9,2.0,18.3,-2.0,-61.9,11.9888,-2.41113,2.36667,9.97322,5.06643,4.28161,20.8864,12.2997,-64.7881,-0.0497882,0.186278,0.8931370000000001,243.6,7.0,52.17,4.42724,0.2,-2.46345,107.208,4.40302,61.3944,2.66048,238.845,1.31897,0.266065,246.623,0.552565,1.44232,-34.965011596679695,22.004571914672898,-35.0,22.0,1129760.0,-3476.39,pp-riro,4,0,-1,-1
1570540961.0,2019-10-08,15:22:41.000,14.0,10.0,14.6499996185303,13.9,-2.6,2.1,19.2,-2.7,-59.6,11.9888,-2.41113,2.36667,9.97322,5.06643,4.28161,20.8864,12.2997,-64.7881,-0.0497882,0.186278,0.8931370000000001,243.6,7.0,52.17,4.42724,0.3,-2.41525,112.2,4.40297,61.2775,3.80052,238.745,1.31909,0.2474739999999999,246.512,0.614362,1.48855,-34.971832275390604,22.0009689331055,-35.0,22.0,1129580.0,461.467,pp-riro,4,0,-1,-1
1570540961.1,2019-10-08,15:22:41.100,14.0,9.0,14.4099998474121,15.4,-1.2,2.6,21.8,-4.8,-52.0,12.5,-2.05554,2.53052,10.9466,6.6655,3.47486,21.8261,11.7196,-62.019,-0.0265598,0.133252,0.902663,243.6,7.0,52.17,4.42724,0.3,-2.38588,112.021,4.4029300000000005,60.927,6.0806,238.545,1.31954,0.209988,246.278,0.793773,1.6336,-34.971832275390604,22.0009689331055,-35.0,22.0,1129670.0,1568.99,pp-riro,4,0,-1,-1
1570540961.2,2019-10-08,15:22:41.200,14.0,9.0,14.4099998474121,16.2,-0.1,2.9,23.5,-6.6,-46.5,14.7621,-0.00707443,3.33157,8.81495,10.4706,3.50599,26.1903,7.97282,-47.7245,0.110771,0.142307,0.974088,243.6,7.0,52.17,4.42724,0.3,-2.33767,106.787,4.402880000000001,60.8394,7.60065,238.345,1.31901,0.185218,246.104,0.922435,1.7292900000000002,-34.9923248291016,22.0009689331055,-35.0,22.0,1129650.0,-584.525,pp-riro,4,0,-1,-1
1570540961.3,2019-10-08,15:22:41.300,14.0,9.0,14.4099998474121,16.7,0.3,3.1,24.7,-8.5,-41.7,14.7621,-0.00707443,3.33157,8.81495,10.4706,3.50599,26.1903,7.97282,-47.7245,0.110771,0.142307,0.974088,243.6,7.0,52.17,4.42724,0.3,-2.31108,100.632,4.40284,60.8686,9.50072,238.145,1.31766,0.154711,245.984,1.0451700000000002,1.78368,-34.9957275390625,22.0009689331055,-35.0,22.0,1129050.0,-5722.19,pp-riro,4,0,-1,-1
1570540961.4,2019-10-08,15:22:41.400,14.0,9.0,14.2799997329712,17.7,2.1,3.8,25.2,-9.5,-36.9,16.0133,1.52809,3.8607,9.77145,9.41042,3.47691,28.3794,4.95222,-39.5318,-0.0252920999999999,0.166572,0.98784,250.1,6.9,52.17,4.42724,0.3,-2.31385,101.248,4.4028,60.8977,10.2608,238.045,1.31696,0.142668,245.925,1.1454,1.89799,-34.9940185546875,22.0009689331055,-35.0,22.0,1128600.0,-4953.08,pp-riro,4,0,-1,-1
1570540961.5,2019-10-08,15:22:41.500,14.0,9.0,14.2799997329712,18.0,2.7,3.9,26.3,-11.5,-34.2,16.8935,3.23812,4.5431,5.62804,10.4102,3.94397,29.9343,1.87051,-31.3509,0.0428604,0.11627,1.04941,250.1,6.9,52.17,4.42724,0.3,-2.31883,100.724,4.40281,61.1022,11.7808,237.745,1.3148,0.119111,245.754,1.22499,1.95048,-34.9923248291016,22.0009689331055,-35.0,22.0,1128320.0,-5445.31,pp-riro,4,0,-1,-1
1570540961.6,2019-10-08,15:22:41.600,14.0,9.0,14.2799997329712,18.5,4.1,4.4,27.2,-13.5,-28.9,17.3132,4.398569999999999,4.98855,3.11522,12.3584,4.3599,31.0037,-0.2050489999999999,-25.7519,0.183604,0.157885,1.0023799999999998,250.1,6.9,52.17,4.42724,0.3,-2.32271,97.4471,4.402819999999999,61.4526,13.6809,237.445,1.31162,0.0905144,245.649,1.35479,2.04825,-34.9940185546875,22.0009689331055,-35.0,22.0,1127780.0,-6214.43,pp-riro,4,0,-1,-1
1570540961.7,2019-10-08,15:22:41.700,14.0,8.0,14.4099998474121,18.8,5.3,4.7,28.0,-15.0,-23.8,17.5154,5.008319999999999,5.18806,3.0529,11.1234,3.53194,31.4459,-1.12048,-22.9268,0.179537,0.237496,0.965368,250.1,6.9,52.17,4.42724,0.3,-2.33823,94.5441,4.402830000000001,61.9199,15.581,237.145,1.30779,0.0630416999999999,245.59,1.4771,2.1306,-34.9940185546875,22.0009689331055,-35.0,22.0,1127010.0,-8337.18,pp-riro,4,0,-1,-1
1570540961.8,2019-10-08,15:22:41.800,14.0,8.0,14.4700002670288,19.1,6.6,5.2,28.7,-16.6,-18.5,17.6376,5.59319,5.36859,1.92038,14.3077,3.3978300000000004,31.7782,-2.1273,-20.254,0.195716,0.170718,0.954794,250.1,6.9,52.17,4.42724,0.3,-2.38809,98.9541,4.40285,62.4749,17.480999999999998,236.745,1.30334,0.0367109,245.473,1.60136,2.21455,-34.9940185546875,22.0009689331055,-35.0,22.0,1125650.0,-8614.06,pp-riro,4,0,-1,-1
1570540961.9,2019-10-08,15:22:41.900,14.0,10.0,14.5299997329712,19.4,7.9,5.8,29.3,-18.6,-13.2,18.0521,7.34714,6.04291,2.34261,13.0113,5.8698,32.4637,-4.90917,-12.1417,0.215323,0.220979,0.960591,250.1,6.9,52.17,4.42724,0.3,-2.39253,106.105,4.40286,63.2342,19.3811,236.245,1.2978299999999998,0.0121234,245.328,1.7251299999999998,2.29337,-34.9957275390625,22.0009689331055,-35.0,22.0,1125100.0,-3722.5,pp-riro,4,0,-1,-1
1570540962.0,2019-10-08,15:22:42.000,14.0,10.0,14.5299997329712,19.3,9.2,6.3,29.5,-20.5,-7.9,18.1609,8.50052,6.58135,0.8779819999999999,13.8177,5.4062,32.4538,-6.8346100000000005,-6.29899,0.0887078,0.2469239999999999,0.93339,250.1,6.9,52.17,4.42724,0.4,-2.3670400000000003,108.63,4.40287,64.05199999999999,21.2812,235.845,1.29206,-0.0112562,245.313,1.84606,2.37412,-34.9974365234375,22.0009689331055,-35.0,22.0,1125030.0,-307.645,pp-riro,4,0,-1,-1
1570540962.1,2019-10-08,15:22:42.100,14.0,9.0,14.5900001525879,19.3,10.6,6.7,29.5,-22.1,-2.2,18.1025,9.75136,7.022760000000001,-1.67346,11.4174,6.04928,32.1674,-8.64197,-0.503877,0.0143037999999999,0.286041,1.00725,250.1,6.9,52.17,4.42724,0.4,-2.3554,108.587,4.402880000000001,65.0158,23.1813,235.245,1.28539,-0.032991,245.162,1.96924,2.45085,-34.9991455078125,22.0009689331055,-35.0,22.0,1125040.0,276.88,pp-riro,4,0,-1,-1
1570540962.2,2019-10-08,15:22:42.200,14.0,10.0,14.6499996185303,19.2,12.0,7.3,29.6,-23.7,3.7,18.0843,10.3803,7.24425,-0.425725,13.2517,5.83054,32.159,-9.55553,2.42578,0.0875388,0.26204,0.974178,250.1,6.9,52.17,4.42724,0.4,-2.29002,114.562,4.4029,66.1549,25.0814,234.645,1.27795,-0.0528942,245.079,2.09248,2.52596,-34.9991455078125,22.0009689331055,-35.0,22.0,1125030.0,1599.75,pp-riro,4,0,-1,-1
1570540962.3,2019-10-08,15:22:42.300,14.0,10.0,15.1800003051758,19.1,13.2,7.9,29.2,-25.5,9.6,17.9012,12.1839,7.92219,0.120297,12.4065,5.96671,31.3691,-12.0934,11.3624,0.217255,0.317678,1.0308,250.1,6.9,52.17,4.42724,0.4,-2.26453,118.894,4.40292,67.4108,27.3615,233.945,1.2693,-0.0761066,244.996,2.21814,2.59407,-34.9991455078125,22.0009689331055,-35.0,22.0,1125170.0,2614.98,pp-riro,4,0,-1,-1
1570540962.4,2019-10-08,15:22:42.400,14.0,10.0,15.1800003051758,18.8,14.6,8.5,28.6,-27.2,15.5,17.5042,14.0473,8.80745,-3.52828,11.4458,5.93441,29.8802,-14.6812,21.0786,0.176208,0.319737,1.10368,250.8,6.3,52.17,4.42724,0.4,-2.11216,133.997,4.40292,68.7251,28.8815,233.145,1.26132,-0.0883631999999999,244.773,2.33136,2.66014,-34.9991455078125,22.0009689331055,-35.0,22.0,1126120.0,9229.35,pp-riro,4,0,-1,-1
1570540962.5,2019-10-08,15:22:42.500,14.0,10.0,15.6999998092651,18.3,16.1,9.1,27.8,-28.9,22.4,17.5042,14.0473,8.80745,-3.52828,11.4458,5.93441,29.8802,-14.6812,21.0786,0.176208,0.319737,1.10368,250.8,6.3,52.17,4.42724,0.4,-2.03459,136.811,4.4029300000000005,70.273,31.1616,232.245,1.25115,-0.107926,244.636,2.46492,2.73774,-34.9991455078125,22.0009689331055,-23.0044822692871,22.0,1126740.0,11875.1,pp-riro,4,0,-1,-1
1570540962.6,2019-10-08,15:22:42.600,14.0,10.0,15.6999998092651,17.6,17.5,9.7,26.6,-30.6,29.0,17.2592,14.6869,9.07172,-5.601430000000001,13.9324,4.55219,29.3375,-15.5524,24.4009,0.0616376,0.301879,1.08407,250.8,6.3,52.17,4.42724,0.4,-1.8595,141.089,4.40295,71.9086,32.6817,231.345,1.24178,-0.1171369999999999,244.457,2.58215,2.80506,-34.934295654296896,22.0009689331055,-23.0044822692871,22.0,1127910.0,11967.4,pp-riro,4,0,-1,-1
1570540962.7,2019-10-08,15:22:42.700,14.0,11.0,15.9799995422363,16.8,18.9,10.3,25.5,-32.1,35.8,16.379,16.7252,9.83565,-7.68655,15.6475,5.713509999999999,27.2177,-17.7953,34.5058,0.1046769999999999,0.291606,1.04564,250.8,6.3,52.17,4.42724,0.4,-1.56528,154.093,4.40296,73.6902,34.5818,230.345,1.23111,-0.129344,244.305,2.70213,2.8750400000000003,-34.4802856445312,22.0009689331055,-23.0044822692871,22.0,1129900.0,13905.5,pp-riro,4,0,-1,-1
1570540962.8,2019-10-08,15:22:42.800,14.0,12.0,16.6800003051758,15.9,20.4,10.8,23.7,-33.4,43.0,15.6664,18.0764,10.3432,-6.7004600000000005,13.8274,3.63445,25.4511,-19.3291,41.2904,0.162205,0.260479,1.09292,250.8,6.3,52.17,4.42724,0.4,-1.42455,159.697,4.40297,75.7055,36.1019,229.345,1.2202,-0.1355559999999999,244.2,2.81998,2.94123,-33.6695709228516,22.0009689331055,-23.0044822692871,22.0,1130680.0,14582.4,pp-riro,4,0,-1,-1
1570540962.9,2019-10-08,15:22:42.900,14.0,12.0,16.6800003051758,14.6,21.5,11.3,21.7,-34.5,50.1,14.741,19.3442,10.8576,-9.38897,11.5765,5.6660900000000005,23.3942,-20.8277,48.2687,-0.0145557999999999,0.177499,1.06021,250.8,6.3,52.17,4.42724,0.4,-1.15249,170.49,4.40298,77.7207,37.6219,228.245,1.20913,-0.1414119999999999,244.032,2.9333400000000003,3.00785,-32.5021362304688,22.0009689331055,-23.0044822692871,22.0,1132080.0,14613.1,pp-riro,4,0,-1,-1
1570540963.0,2019-10-08,15:22:43.000,14.0,13.0,16.9400005340576,13.2,22.5,11.6,19.7,-35.5,57.3,12.9234,20.8621,11.4232,-16.0244,7.28225,2.07199,20.1493,-22.7784,58.9907,0.0586331999999999,0.176318,1.11163,250.8,6.3,52.17,4.427230000000001,0.6,-0.639411,172.03400000000002,4.40299,79.8821,39.142,227.145,1.19753,-0.146219,243.943,3.04498,3.07305,-30.9831085205078,22.0009689331055,-22.845628738403303,22.0,1133820.0,9229.35,pp-riro,4,0,-1,-1
1570540963.1,2019-10-08,15:22:43.100,14.0,10.0,17.1000003814697,11.8,23.5,11.8,17.0,-36.1,64.6,11.5644,21.6824,11.5784,-13.4238,10.6274,3.19138,17.9009,-23.8812,65.7901,0.0292908,0.101832,0.921241,250.8,6.3,52.17,4.427230000000001,0.6,-0.320814,162.297,4.40301,82.1602,40.2821,225.945,1.186,-0.146465,243.77,3.15203,3.13292,-29.109069824218803,22.0009689331055,-22.234655380249,22.0,1134340.0,3722.5,pp-riro,4,0,-1,-1
