time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570540842.5,2019-10-08,15:20:42.500,14.0,9.0,14.5299997329712,18.2,7.5,7.0,31.4,-21.7,-13.2,16.698,6.34086,6.67249,5.239809999999999,12.9008,6.38604,33.3776,-6.46922,-15.022,0.114663,0.300239,1.0035,250.5,6.0,52.1701,4.42718,-2.0,-2.27395,110.555,4.44292,71.4413,32.3017,235.911,1.24993,-0.15517,248.599,1.8756,2.43502,-34.9991455078125,21.9994239807129,-35.0,22.0,1039730.0,-1138.29,pp-riro,4,0,-1,-1
1570540842.6,2019-10-08,15:20:42.600,14.0,10.0,14.5900001525879,18.3,8.9,7.5,31.4,-23.7,-7.7,17.076,8.093119999999999,7.593839999999999,-0.531027,11.0446,5.38696,32.9683,-9.4031,-6.1827,0.126264,0.247468,1.0061,250.5,6.0,52.1701,4.42718,-2.0,-2.22852,112.721,4.44294,72.2299,33.8218,235.311,1.24401,-0.168483,248.46,1.9889,2.50714,-34.9991455078125,21.9994239807129,-35.0,22.0,1039740.0,246.116,pp-riro,4,0,-1,-1
1570540842.7,2019-10-08,15:20:42.700,14.0,10.0,14.8299999237061,18.4,10.2,8.0,31.2,-25.3,-2.1,17.076,8.093119999999999,7.593839999999999,-0.531027,11.0446,5.38696,32.9683,-9.4031,-6.1827,0.126264,0.247468,1.0061,250.5,6.0,52.1701,4.42718,-2.0,-2.17865,114.918,4.44296,73.1353,35.7218,234.611,1.23686,-0.184928,248.329,2.10295,2.57401,-34.9991455078125,21.9994239807129,-35.0,22.0,1039860.0,1322.87,pp-riro,4,0,-1,-1
1570540842.8,2019-10-08,15:20:42.800,14.0,10.0,15.119999885559098,18.4,11.7,8.6,30.8,-27.2,3.8,17.1588,10.6764,8.59315,0.7648020000000001,12.162,6.33755,31.8858,-13.3278,5.39086,0.132684,0.262101,1.04654,250.5,6.0,52.1701,4.42718,-2.0,-2.05842,128.101,4.44298,74.2159,37.6219,233.811,1.2289,-0.199767,248.176,2.22025,2.6456,-34.9991455078125,21.9994239807129,-35.0,22.0,1040400.0,5999.08,pp-riro,4,0,-1,-1
1570540842.9,2019-10-08,15:20:42.900,14.0,10.0,15.4700002670288,18.3,13.1,9.3,30.3,-29.2,9.8,17.0857,11.9468,9.18878,-3.39506,12.519,7.107939999999999,31.0786,-15.0923,11.4755,0.160605,0.234278,0.962434,250.5,6.0,52.1701,4.42718,-2.0,-1.99968,133.989,4.4430000000000005,75.4134,39.522,233.011,1.2204700000000002,-0.213333,248.08,2.33644,2.7113400000000003,-34.9974365234375,21.9994239807129,-35.0,22.0,1040860.0,9167.82,pp-riro,4,0,-1,-1
1570540843.0,2019-10-08,15:20:43.000,14.0,10.0,15.75,17.9,14.5,9.9,29.4,-31.0,16.1,16.6452,13.927,10.1016,-6.11039,12.0002,6.06998,29.2037,-17.8595,21.0917,-0.0243872,0.2060789999999999,1.07343,250.5,6.0,52.1701,4.42718,-2.0,-1.8329,142.675,4.44302,76.7569,41.8021,232.111,1.21067,-0.229325,248.022,2.45617,2.7827,-34.9974365234375,21.9994239807129,-23.0,22.0,1041980.0,11967.4,pp-riro,4,0,-1,-1
1570540843.1,2019-10-08,15:20:43.100,14.0,10.0,16.0300006866455,17.3,16.1,10.5,27.9,-32.9,23.0,16.6452,13.927,10.1016,-6.11039,12.0002,6.06998,29.2037,-17.8595,21.0917,-0.0243872,0.2060789999999999,1.07343,250.5,6.0,52.1701,4.42718,-2.0,-1.64452,146.4,4.44304,78.3048,43.3222,231.111,1.20136,-0.2359889999999999,247.833,2.57463,2.85303,-34.9974365234375,21.9994239807129,-23.0,22.0,1043370.0,13659.4,pp-riro,4,0,-1,-1
1570540843.2,2019-10-08,15:20:43.200,14.0,10.0,16.2999992370605,16.4,17.5,10.9,26.5,-34.5,30.0,16.4317,14.5923,10.3778,-6.94415,11.6468,5.0783,28.407,-18.6976,24.3655,0.0980123999999999,0.2348309999999999,1.07227,250.5,6.0,52.1701,4.42718,-2.0,-1.41679,147.018,4.44306,79.9404,44.8422,230.111,1.19174,-0.241882,247.695,2.69005,2.92151,-34.775558471679695,21.9994239807129,-23.0,22.0,1044580.0,11875.1,pp-riro,4,0,-1,-1
1570540843.3,2019-10-08,15:20:43.300,14.0,10.0,16.5699996948242,15.5,18.9,11.4,24.6,-35.6,37.0,16.1072,15.2414,10.6057,-5.96946,13.4902,4.45801,27.7185,-19.5287,27.7097,0.0911565,0.280236,1.10706,250.5,6.0,52.1701,4.42718,-2.0,-1.20845,150.406,4.44308,81.6928,46.7423,229.111,1.18101,-0.2504,247.691,2.80366,2.99001,-34.1662445068359,21.9994239807129,-23.0,22.0,1045630.0,10583.0,pp-riro,4,0,-1,-1
1570540843.4,2019-10-08,15:20:43.400,14.0,9.0,16.8400001525879,14.4,20.1,11.8,22.7,-36.7,44.2,14.4987,17.8623,11.4664,-11.427,11.978,5.98418,24.088,-22.5223,41.4669,0.067748,0.2697239999999999,1.04577,248.4,7.2,52.1701,4.42718,-2.0,-0.835556,158.546,4.4431,83.6205,47.8824,228.011,1.17095,-0.250755,247.536,2.91123,3.04981,-33.1967926025391,21.9994239807129,-23.0,22.0,1047050.0,8767.88,pp-riro,4,0,-1,-1
1570540843.5,2019-10-08,15:20:43.500,14.0,10.0,17.0499992370605,13.2,21.3,12.1,20.3,-37.5,51.3,13.489,19.0028,11.8627,-11.8107,12.4427,4.53716,21.9674,-23.8349,48.3687,0.0593996999999999,0.155764,1.14032,248.4,7.2,52.1701,4.42718,-2.0,-0.707009,159.664,4.4431,85.6357,49.7825,226.811,1.15904,-0.257287,247.498,3.01996,3.11617,-31.8740386962891,21.9994239807129,-23.0,22.0,1047460.0,7814.18,pp-riro,4,0,-1,-1
1570540843.6,2019-10-08,15:20:43.600,14.0,9.0,17.2999992370605,11.8,22.2,12.3,17.8,-38.0,59.2,12.3164,20.0007,12.126,-15.9517,8.07832,3.46087,19.7397,-24.9811,55.3114,0.185293,0.141945,0.926363,248.4,7.2,52.1701,4.42718,-2.0,-0.419994,158.827,4.44309,87.8554,50.9226,225.711,1.14803,-0.256003,247.502,3.13164,3.17461,-30.19287109375,21.9994239807129,-23.0,22.0,1048010.0,4676.2,pp-riro,4,0,-1,-1
1570540843.7,2019-10-08,15:20:43.700,14.0,8.0,17.3999996185303,10.3,23.1,12.4,15.3,-38.1,66.3,10.3751,21.3151,12.208,-13.9095,5.652,0.922272,16.5294,-26.3704,65.4661,0.2642739999999999,0.144499,1.01537,248.4,7.2,52.1701,4.42718,-2.0,-0.0288123,157.151,4.44309,90.0751,52.0626,224.511,1.13685,-0.254781,247.446,3.23085,3.23555,-28.2215423583984,21.9994239807129,-23.0,22.0,1048230.0,0.0,pp-riro,4,0,-1,-1
1570540843.8,2019-10-08,15:20:43.800,14.0,9.0,17.6000003814697,8.9,23.7,12.3,12.6,-38.2,73.3,9.04693,21.9796,12.2376,-19.0925,8.19232,0.967914,14.2737,-26.9071,72.0455,0.0560919,0.133523,0.906852,248.4,7.2,52.1701,4.42718,-2.0,0.233823,157.424,4.44309,92.3533,53.2027,223.311,1.12549,-0.253342,247.442,3.32762,3.28846,-26.473800659179695,21.9994239807129,-23.0,22.0,1048040.0,-2614.98,pp-riro,4,0,-1,-1
1570540843.9,2019-10-08,15:20:43.900,14.0,8.0,17.7000007629395,7.4,24.1,12.2,10.4,-37.6,79.5,8.35472,22.26,12.1508,-14.5982,7.574510000000001,-5.960319999999999,13.1469,-27.1206,75.2955,0.263603,0.0543788,0.857319,248.4,7.2,52.1701,4.42718,-2.0,0.3185969999999999,157.378,4.44308,94.6314,53.9628,222.211,1.11499,-0.248944,247.477,3.4117900000000003,3.33962,-25.09130859375,21.9994239807129,-23.0,22.0,1047970.0,-1199.82,pp-riro,4,0,-1,-1
1570540844.0,2019-10-08,15:20:44.000,14.0,8.0,17.8500003814697,6.0,24.5,12.1,8.3,-36.6,85.9,6.22976,22.9403,11.9124,-12.9615,0.955365,-0.114364,9.64342,-26.6722,84.5914,-0.0306012999999999,0.2069679999999999,0.979442,248.4,7.2,52.1701,4.42719,-2.0,0.259865,167.484,4.44308,97.1432,54.7228,221.011,1.1035700000000002,-0.243702,247.543,3.49968,3.38701,-24.0535888671875,21.9994239807129,-23.0,22.0,1048110.0,-922.935,pp-riro,4,0,-1,-1
1570540844.1,2019-10-08,15:20:44.100,14.0,8.0,18.0,4.6,24.6,12.3,5.6,-36.1,92.2,6.22976,22.9403,11.9124,-12.9615,0.955365,-0.114364,9.64342,-26.6722,84.5914,-0.0306012999999999,0.2069679999999999,0.979442,248.4,7.2,52.1701,4.42719,-2.0,0.305299,177.794,4.44307,99.5966,55.1029,219.811,1.09299,-0.236028,247.534,3.5828800000000003,3.42823,-23.3811187744141,21.9994239807129,-23.0,22.0,1048070.0,-769.112,pp-riro,4,0,-1,-1
1570540844.2,2019-10-08,15:20:44.200,14.0,9.0,18.1900005340576,3.1,24.9,12.2,3.0,-35.0,97.8,4.3009,23.2755,11.8918,-13.1322,1.6862400000000002,-0.698975,5.83038,-25.6847,93.4919,-0.0900365,0.198804,0.880275,248.4,7.2,52.1701,4.42719,-2.0,0.3341119999999999,199.692,4.44309,102.05,55.4829,218.711,1.08258,-0.228678,247.643,3.65946,3.47649,-23.0551300048828,21.9994239807129,-23.0,22.0,1048120.0,0.0,pp-riro,4,0,-1,-1
1570540844.3,2019-10-08,15:20:44.300,14.0,10.0,18.5300006866455,1.7,24.8,12.0,0.8,-33.5,103.2,2.95595,23.4516,11.8583,-14.6625,-1.16536,0.192347,3.40666,-24.6267,98.954,0.0579343,0.156463,0.647984,248.4,7.2,52.1701,4.42719,-2.0,0.357937,204.286,4.44307,104.62,55.863,217.511,1.0716,-0.2211219999999999,247.74400000000003,3.73598,3.5194,-23.022705078125,21.9994239807129,-22.6785850524902,22.0,1048150.0,615.29,pp-riro,4,0,-1,-1
1570540844.4,2019-10-08,15:20:44.400,14.0,10.0,18.6200008392334,0.4,24.8,11.9,-1.7,-32.2,108.5,1.57596,23.3793,11.5278,-8.52398,-0.00309683,2.33931,0.706993,-23.6818,103.934,-0.248989,0.296131,0.8479190000000001,251.5,7.3,52.1701,4.42719,-2.0,0.35295,205.904,4.44306,107.074,55.863,216.311,1.06159,-0.211552,247.742,3.80936,3.55763,-22.9714965820312,21.9994239807129,-22.307960510253896,22.0,1048190.0,769.112,pp-riro,4,0,-1,-1
1570540844.5,2019-10-08,15:20:44.500,14.0,10.0,18.8600006103516,-0.9,24.6,11.8,-4.2,-30.4,113.4,0.3280619999999999,23.3458,11.3407,-10.6944,-3.4533,-2.56977,-1.92904,-22.0052,108.999,-0.252453,0.303451,0.894558,251.5,7.3,52.1701,4.42719,-2.0,0.359045,209.134,4.44309,109.556,55.8631,215.111,1.05145,-0.202226,247.782,3.88142,3.5958300000000003,-22.5482177734375,21.9994239807129,-21.965951919555696,22.0,1048230.0,276.88,pp-riro,4,0,-1,-1
1570540844.6,2019-10-08,15:20:44.600,14.0,11.0,18.9500007629395,-2.3,24.5,11.5,-6.7,-28.6,118.2,-0.852447,23.1495,11.1153,-11.8456,1.61065,-2.1907,-4.39887,-20.442,113.854,-0.1765,0.160147,0.745687,251.5,7.3,52.1701,4.42719,-2.0,0.367911,212.885,4.44312,112.01,55.8631,213.911,1.04138,-0.193366,247.84,3.95352,3.6405,-22.1966247558594,21.9994239807129,-21.5152435302734,22.0,1048290.0,738.3480000000001,pp-riro,4,0,-1,-1
1570540844.7,2019-10-08,15:20:44.700,14.0,12.0,19.090000152587898,-3.8,24.4,11.2,-8.9,-26.4,122.6,-2.29166,23.1053,10.8351,-11.1038,0.383675,0.340323,-6.838830000000001,-18.9247,118.294,-0.156216,0.190236,0.669008,251.5,7.3,52.1701,4.42719,-2.0,0.392844,234.444,4.44315,114.521,55.4832,212.811,1.03187,-0.181914,247.956,4.02203,3.68691,-21.8757476806641,21.9994239807129,-20.9681148529053,22.0,1048340.0,61.529,pp-riro,4,0,-1,-1
1570540844.8,2019-10-08,15:20:44.800,14.0,12.0,19.1800003051758,-5.3,24.2,11.1,-10.5,-24.2,126.7,-3.02883,22.9945,10.6564,-16.0327,1.2722,-3.1374,-7.99435,-17.9756,120.404,-0.189142,0.241465,0.662159,251.5,7.3,52.1701,4.42719,-2.0,0.41667,245.403,4.44318,116.946,55.1032,211.611,1.02239,-0.171122,247.976,4.08796,3.73213,-21.449050903320305,21.9994239807129,-20.4734935760498,22.0,1048340.0,92.2935,pp-riro,4,0,-1,-1
1570540844.9,2019-10-08,15:20:44.900,14.0,12.0,19.3099994659424,-6.9,23.9,10.8,-12.6,-22.6,130.7,-4.493580000000001,22.7845,10.5347,-17.8409,-4.46895,-2.07755,-10.2841,-15.8954,124.315,-0.2270719999999999,0.1742119999999999,0.436091,251.5,7.3,52.1701,4.42719,-2.0,0.447144,263.391,4.44321,119.37,54.3432,210.411,1.01339,-0.158031,247.942,4.14653,3.78134,-20.947265625,21.9994239807129,-19.8525276184082,22.0,1048390.0,492.232,pp-riro,4,0,-1,-1
1570540845.0,2019-10-08,15:20:45.000,14.0,12.0,19.4899997711182,-8.5,23.6,10.6,-14.6,-20.8,134.8,-6.00398,22.5746,10.2649,-17.2311,-0.691943,-4.7032300000000005,-12.7507,-14.6631,128.381,-0.206306,0.099365,0.698964,251.5,7.3,52.1701,4.4272,-2.0,0.480944,283.146,4.44324,121.852,53.9632,209.211,1.0036200000000002,-0.147747,248.051,4.21098,3.83168,-20.7031936645508,21.9994239807129,-19.3209667205811,22.0,1048430.0,430.703,pp-riro,4,0,-1,-1
1570540845.1,2019-10-08,15:20:45.100,14.0,12.0,19.7600002288818,-9.9,23.0,10.4,-16.0,-19.1,138.3,-7.55887,22.269,10.0494,-13.3612,-4.15787,0.790139,-15.1449,-12.9458,132.19799999999998,-0.400969,0.258715,0.858988,251.5,7.3,52.1701,4.4272,-2.0,0.516405,303.874,4.44327,124.16,52.8233,208.011,0.995362,-0.133125,247.941,4.26317,3.87349,-20.0477905273438,21.9994239807129,-18.8239250183105,22.0,1048490.0,522.996,pp-riro,4,0,-1,-1
1570540845.2,2019-10-08,15:20:45.200,14.0,12.0,19.9400005340576,-11.3,22.2,10.0,-17.8,-17.5,141.7,-8.93241,21.653,9.80492,-18.5949,-6.54661,-7.40083,-17.1447,-11.8075,136.006,-0.1245309999999999,0.00600767,0.522171,251.5,7.3,52.1701,4.4272,-2.0,0.549096,316.898,4.4433,126.409,51.6833,206.811,0.987186,-0.1190259999999999,247.833,4.31385,3.92098,-19.5494079589844,21.9994239807129,-18.2398166656494,22.0,1048580.0,1169.05,pp-riro,4,0,-1,-1
1570540845.3,2019-10-08,15:20:45.300,14.0,11.0,20.25,-12.5,21.5,9.7,-19.1,-15.8,145.1,-9.69641,21.3115,9.60831,-14.254,-8.81787,-9.70897,-18.0979,-11.0068,137.859,-0.21484,-0.0241134,0.681199,251.5,7.3,52.1701,4.4272,-2.0,0.566826,328.608,4.44335,128.599,50.5433,205.711,0.979321,-0.105442,247.80900000000003,4.36625,3.96077,-19.0493240356445,21.9994239807129,-17.819911956787102,22.0,1048790.0,1230.58,pp-riro,4,0,-1,-1
1570540845.4,2019-10-08,15:20:45.400,14.0,11.0,20.5100002288818,-13.6,20.6,9.2,-20.3,-14.2,148.6,-12.0434,19.6063,8.95186,-8.85014,-10.4285,-5.72855,-21.5088,-8.49737,144.945,-0.110642,-0.0553069,0.595164,251.6,6.5,52.1701,4.4272,-2.0,0.576246,328.74800000000005,4.44335,130.702,49.4033,204.611,0.971645,-0.092334,247.769,4.41986,4.00425,-18.7216262817383,21.9994239807129,-17.3432235717773,22.0,1048960.0,2030.46,pp-riro,4,0,-1,-1
1570540845.5,2019-10-08,15:20:45.500,14.0,11.0,20.6800003051758,-14.4,19.5,8.6,-21.4,-12.4,151.7,-12.0434,19.6063,8.95186,-8.85014,-10.4285,-5.72855,-21.5088,-8.49737,144.945,-0.110642,-0.0553069,0.595164,251.6,6.5,52.1701,4.4272,-2.0,0.570705,326.643,4.44338,132.747,47.8833,203.511,0.964501,-0.0771737,247.652,4.468380000000001,4.04283,-18.0354995727539,21.9994239807129,-16.9331760406494,22.0,1049080.0,2245.81,pp-riro,4,0,-1,-1
1570540845.6,2019-10-08,15:20:45.600,14.0,10.0,20.8899993896484,-15.2,18.5,8.0,-21.7,-10.8,154.5,-13.3578,18.0921,8.15635,-16.7903,-19.4126,-12.1669,-23.1301,-6.501519999999999,149.686,0.0933557,-0.175608,0.2322489999999999,251.6,6.5,52.1701,4.4272,-2.0,0.562948,324.238,4.44342,134.645,46.3633,202.611,0.958165,-0.0626538,247.649,4.5115300000000005,4.0826400000000005,-17.5439453125,21.9994239807129,-16.474185943603498,22.0,1049270.0,1815.1,pp-riro,4,0,-1,-1
1570540845.7,2019-10-08,15:20:45.700,14.0,10.0,21.0499992370605,-15.9,17.5,7.6,-22.6,-9.2,157.1,-13.854,17.6475,7.877330000000001,-7.84043,-0.265404,-8.29992,-23.6263,-5.79579,151.241,-0.0751809,0.00528276,0.7630779999999999,251.6,6.5,52.1701,4.4272,-2.0,0.566272,326.064,4.44343,136.42700000000002,44.4633,201.711,0.952486,-0.0460936999999999,247.541,4.55048,4.11583,-17.091651916503903,21.9994239807129,-16.1117076873779,22.0,1049520.0,1661.28,pp-riro,4,0,-1,-1
1570540845.8,2019-10-08,15:20:45.800,14.0,9.0,21.2999992370605,-16.4,16.6,7.0,-22.6,-7.9,159.7,-13.854,17.6475,7.877330000000001,-7.84043,-0.265404,-8.29992,-23.6263,-5.79579,151.241,-0.0751809,0.00528276,0.7630779999999999,251.6,6.5,52.1701,4.4272,-2.0,0.567934,325.838,4.44345,138.092,43.3233,200.911,0.946538,-0.0350636999999999,247.612,4.59094,4.15121,-16.663253784179698,21.9994239807129,-15.7903213500977,22.0,1049620.0,1784.34,pp-riro,4,0,-1,-1
1570540845.9,2019-10-08,15:20:45.900,14.0,10.0,21.4599990844727,-16.9,15.7,6.5,-23.0,-5.8,162.1,-13.854,17.6475,7.877330000000001,-7.84043,-0.265404,-8.29992,-23.6263,-5.79579,151.241,-0.0751809,0.00528276,0.7630779999999999,251.6,6.5,52.1701,4.4272,-2.0,0.5701510000000001,331.13300000000004,4.44349,139.69799999999998,41.8033,200.111,0.941076,-0.0218559,247.604,4.6352,4.18437,-16.2536239624023,21.9994239807129,-15.4868335723877,22.0,1049870.0,1476.7,pp-riro,4,0,-1,-1
1570540846.0,2019-10-08,15:20:46.000,14.0,10.0,21.6299991607666,-17.5,14.8,6.2,-22.9,-4.7,165.2,-13.854,17.6475,7.877330000000001,-7.84043,-0.265404,-8.29992,-23.6263,-5.79579,151.241,-0.0751809,0.00528276,0.7630779999999999,251.6,6.5,52.1701,4.4272,-2.2,0.579016,334.37800000000004,4.4435,141.188,39.9032,199.411,0.936474,-0.00654998,247.57,4.67747,4.21559,-15.8883743286133,21.9994239807129,-15.1731853485107,22.0,1049940.0,1445.93,pp-riro,4,0,-1,-1
1570540846.1,2019-10-08,15:20:46.100,14.0,9.0,21.7900009155273,-17.8,13.8,5.6,-23.0,-3.5,167.9,-14.2116,17.179000000000002,7.62055,-6.274030000000001,-4.25114,-3.90213,-23.9701,-4.987,152.673,0.0167944,0.0748766,0.501599,251.6,6.5,52.1701,4.4272,-2.2,0.593422,342.306,4.44352,142.59,37.6232,198.711,0.932351,0.0108908999999999,247.454,4.7135,4.24721,-15.558967590332,21.9994239807129,35.0,22.0,1050200.0,1661.28,pp-riro,4,0,-1,-1
1570540846.2,2019-10-08,15:20:46.200,14.0,10.0,21.8299999237061,-18.0,12.9,5.0,-23.0,-1.7,170.2,-16.133,13.9002,6.00241,-3.16001,-10.5616,-2.30325,-25.118,0.018103,162.412,0.0547048,0.0758713999999999,0.652354,251.6,6.5,52.1701,4.4272,-2.2,0.597301,342.171,4.4435400000000005,143.875,36.1032,198.111,0.928098,0.0229858,247.491,4.75453,4.2800400000000005,-15.193717956543,21.9994239807129,35.0,22.0,1050290.0,1815.1,pp-riro,4,0,-1,-1
1570540846.3,2019-10-08,15:20:46.300,14.0,9.0,21.8299999237061,-18.1,12.0,4.4,-23.2,-0.1,172.6,-16.133,13.9002,6.00241,-3.16001,-10.5616,-2.30325,-25.118,0.018103,162.412,0.0547048,0.0758713999999999,0.652354,251.6,6.5,52.1701,4.4272,-2.2,0.982942,337.545,4.44359,145.072,34.5832,197.512,0.924051,0.0347810999999999,247.493,4.79514,4.31252,-14.628776550293,21.9994239807129,35.0,22.0,1048250.0,-23073.4,pp-riro,4,0,-1,-1
