time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570540352.8,2019-10-08,15:12:32.800,15.0,9.0,14.960000038147,12.0,-1.8,2.5,19.9,-3.1,-60.7,10.4606,-1.60472,2.8422400000000003,10.6183,8.584760000000001,2.77565,21.3387,11.8111,-65.16,0.149256,0.173068,0.929497,255.4,8.1,52.17,4.427219999999999,1.0,-2.35873,97.8593,4.36486,63.5849,4.94059,239.856,1.31091,0.26998,248.19,0.613,1.55481,-34.780670166015604,22.016416549682603,-35.0,22.0,600219.0,-5906.78,pp-riro,4,0,-1,-1
1570540352.9,2019-10-08,15:12:32.900,15.0,8.0,14.8400001525879,12.5,-1.4,2.7,21.5,-4.5,-55.8,11.3351,-0.7842020000000001,3.12001,8.2842,7.8013,3.5377400000000003,23.3146,10.5558,-59.553,0.0564596999999999,0.094302,0.967566,255.4,8.1,52.17,4.427219999999999,1.0,-2.3736900000000003,100.51,4.36487,63.3805,6.840660000000001,239.656,1.31082,0.240004,247.99,0.735165,1.62205,-34.970123291015604,22.003026962280305,-35.0,22.0,599596.0,-6122.13,pp-riro,4,0,-1,-1
1570540353.0,2019-10-08,15:12:33.000,15.0,9.0,14.6599998474121,13.4,-0.5,3.0,23.2,-6.3,-50.5,12.1222,0.125658,3.42154,7.84881,9.58371,4.442419999999999,25.1377,9.14906,-53.8789,0.220592,0.15495,0.962351,255.4,8.1,52.17,4.427219999999999,1.3,-2.37258,102.08,4.36489,63.322,7.9807,239.456,1.3103200000000002,0.222131,247.815,0.8536590000000001,1.713,-34.971832275390604,22.0009689331055,-35.0,22.0,599283.0,-5968.31,pp-riro,4,0,-1,-1
1570540353.1,2019-10-08,15:12:33.100,15.0,8.0,14.3500003814697,14.2,0.5,3.3,24.0,-7.0,-48.1,12.9198,1.01282,3.83151,8.39085,9.15934,5.2932,26.8183,7.51577,-48.1844,0.125444,0.221387,0.903007,255.4,8.1,52.17,4.427219999999999,1.3,-2.37147,101.01,4.3649,63.322,9.12074,239.356,1.30962,0.2044359999999999,247.758,0.916788,1.8016,-34.973541259765604,22.0009689331055,-35.0,22.0,598780.0,-4799.26,pp-riro,4,0,-1,-1
1570540353.2,2019-10-08,15:12:33.200,15.0,8.0,14.1599998474121,14.9,1.6,3.7,25.4,-8.6,-43.2,13.6272,2.04887,4.2108300000000005,5.81123,9.57054,0.7153,28.2872,5.88896,-42.3898,0.068677,0.215594,0.969236,255.4,8.1,52.17,4.427219999999999,1.3,-2.38865,93.6571,4.36491,63.4096,10.2608,239.156,1.3084,0.187049,247.632,1.02722,1.89043,-34.9923248291016,22.0009689331055,-35.0,22.0,597761.0,-8583.29,pp-riro,4,0,-1,-1
1570540353.3,2019-10-08,15:12:33.300,15.0,8.0,14.1000003814697,15.6,2.7,4.1,26.9,-10.5,-37.9,14.5496,3.61409,4.81344,4.35807,8.705869999999999,4.36843,30.1534,3.16174,-34.1842,0.185852,0.157446,0.984385,255.4,8.1,52.17,4.427219999999999,1.3,-2.40693,93.211,4.36493,63.5848,11.7808,238.856,1.3064,0.164262,247.455,1.15139,1.97649,-34.9923248291016,22.0009689331055,-35.0,22.0,597320.0,-8491.0,pp-riro,4,0,-1,-1
1570540353.4,2019-10-08,15:12:33.400,15.0,9.0,14.039999961853,16.2,3.8,4.5,27.7,-12.2,-33.0,15.1419,4.61029,5.22017,4.92897,9.80295,4.18051,31.1862,1.25073,-28.8584,0.235904,0.1733299999999999,0.924064,247.3,7.8,52.17,4.427219999999999,1.3,-2.44406,95.0578,4.36493,63.9061,13.6809,238.556,1.3034,0.136567,247.346,1.27251,2.0617400000000004,-34.9957275390625,22.0009689331055,-35.0,22.0,596507.0,-8091.06,pp-riro,4,0,-1,-1
1570540353.5,2019-10-08,15:12:33.500,15.0,9.0,14.039999961853,16.8,4.9,4.9,28.9,-13.8,-28.2,15.1419,4.61029,5.22017,4.92897,9.80295,4.18051,31.1862,1.25073,-28.8584,0.235904,0.1733299999999999,0.924064,247.3,7.8,52.17,4.427219999999999,1.3,-2.47398,97.7978,4.36486,64.315,14.821,238.156,1.30045,0.1210369999999999,247.132,1.37893,2.12946,-34.9940185546875,22.0009689331055,-35.0,22.0,595708.0,-8521.76,pp-riro,4,0,-1,-1
1570540353.6,2019-10-08,15:12:33.600,15.0,9.0,14.039999961853,17.2,6.1,5.4,29.6,-15.6,-23.0,15.6104,5.69249,5.68186,1.3779,8.908339999999999,6.903010000000001,31.9453,-0.620433,-23.4485,0.164979,0.220301,0.910658,247.3,7.8,52.17,4.427219999999999,1.3,-2.48783,98.8413,4.3648,64.8699,17.1011,237.756,1.29578,0.0898333,247.039,1.50826,2.21664,-34.9957275390625,22.0009689331055,-35.0,22.0,594953.0,-7137.36,pp-riro,4,0,-1,-1
1570540353.7,2019-10-08,15:12:33.700,15.0,9.0,14.1000003814697,17.5,7.3,5.9,30.0,-17.5,-17.9,16.1533,7.37021,6.27634,2.34817,10.1729,2.73317,32.6909,-3.67716,-15.354,0.115646,0.167615,1.04686,247.3,7.8,52.17,4.427219999999999,1.3,-2.50667,98.3742,4.364730000000001,65.4832,18.6211,237.356,1.29147,0.0706028,246.926,1.62373,2.28947,-34.9940185546875,22.0009689331055,-35.0,22.0,593985.0,-7875.71,pp-riro,4,0,-1,-1
