time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570541088.8,2019-10-08,15:24:48.800,14.0,9.0,14.0900001525879,19.4,5.5,5.3,30.8,-16.8,-18.7,17.7692,4.3920900000000005,5.20242,3.94265,12.047,4.01127,33.4174,-1.09076,-21.6429,0.1114769999999999,0.1246869999999999,0.950091,237.5,6.5,52.1701,4.427230000000001,-0.4,-2.5582,97.876,4.32656,64.7822,17.101,235.165,1.29324,0.127742,244.524,1.58794,2.14914,-35.0008544921875,22.0009689331055,-35.0,22.0,1212430.0,-8367.94,pp-riro,4,0,-1,-1
1570541088.9,2019-10-08,15:24:48.900,14.0,10.0,14.2200002670288,19.7,6.8,5.9,30.9,-18.9,-13.6,18.2556,6.1777,5.86689,2.38171,12.4569,5.64213,33.8455,-4.21616,-13.1691,0.0984296,0.2235,0.966599,237.5,6.5,52.1701,4.427230000000001,-0.4,-2.57648,103.953,4.32648,65.3664,19.0011,234.665,1.28846,0.103021,244.33900000000003,1.70914,2.23034,-34.9991455078125,22.0009689331055,-35.0,22.0,1211550.0,-5383.79,pp-riro,4,0,-1,-1
1570541089.0,2019-10-08,15:24:49.000,14.0,10.0,14.2799997329712,19.7,7.4,6.2,30.9,-20.0,-10.8,18.4476,7.31562,6.39398,0.675161,11.164,5.90821,33.5871,-6.24324,-7.54565,0.157887,0.21669,0.977348,237.5,6.5,52.1701,4.427219999999999,-0.4,-2.56152,106.654,4.3264,65.74600000000001,20.1412,234.465,1.28552,0.0887197,244.34,1.77571,2.27191,-34.9974365234375,22.0009689331055,-35.0,22.0,1211320.0,-2184.28,pp-riro,4,0,-1,-1
1570541089.1,2019-10-08,15:24:49.100,14.0,9.0,14.3999996185303,19.8,8.7,6.6,30.6,-21.7,-5.1,18.4476,7.31562,6.39398,0.675161,11.164,5.90821,33.5871,-6.24324,-7.54565,0.157887,0.21669,0.977348,237.5,6.5,52.1701,4.427219999999999,-0.4,-2.54878,108.66,4.32632,66.4762,22.0412,233.865,1.27983,0.0659107,244.127,1.90099,2.34733,-34.9991455078125,22.0009689331055,-35.0,22.0,1211200.0,-2030.46,pp-riro,4,0,-1,-1
1570541089.2,2019-10-08,15:24:49.200,14.0,10.0,14.710000038147,19.9,10.0,6.9,30.3,-23.4,0.6,18.517,9.07973,6.97792,-0.630876,9.03554,4.9810300000000005,32.7374,-9.24331,0.982181,0.146439,0.275909,1.00809,237.5,6.5,52.1701,4.427219999999999,-0.4,-2.5138700000000003,115.13,4.32624,67.3816,23.9413,233.265,1.27334,0.0447518,243.98,2.0232900000000003,2.41702,-34.9991455078125,22.0009689331055,-35.0,22.0,1211250.0,1507.46,pp-riro,4,0,-1,-1
1570541089.3,2019-10-08,15:24:49.300,14.0,10.0,15.0600004196167,19.9,11.4,7.6,29.6,-25.2,6.9,18.5398,10.9822,7.65855,-0.595904,11.739,5.58969,31.4895,-11.7933,10.0845,-0.0394770999999999,0.334196,1.06273,237.5,6.5,52.1701,4.427219999999999,-0.4,-2.44073,124.889,4.32616,68.4038,25.8414,232.565,1.26617,0.0250248,243.79,2.15269,2.49092,-34.9991455078125,22.0025119781494,-35.0,22.0,1211570.0,4676.2,pp-riro,4,0,-1,-1
1570541089.4,2019-10-08,15:24:49.400,14.0,10.0,15.3500003814697,19.7,12.8,8.3,28.8,-27.0,13.0,18.4039,12.2918,8.267389999999999,-3.02502,13.3548,7.36522,30.1659,-13.6183,16.8338,-0.0518587,0.261469,1.08629,239.7,7.2,52.1701,4.427219999999999,-0.4,-2.23295,142.89600000000002,4.32608,69.5721,28.1215,231.765,1.25767,0.00214009,243.611,2.27992,2.56853,-34.9974365234375,22.0019989013672,-35.0,22.0,1213210.0,14336.3,pp-riro,4,0,-1,-1
1570541089.5,2019-10-08,15:24:49.500,14.0,11.0,15.6999998092651,19.2,14.3,8.9,27.8,-28.7,19.6,17.9872,13.6331,8.8498,-5.24701,13.7044,5.9301900000000005,28.588,-15.3069,23.5514,0.00512151,0.394782,1.11493,239.7,7.2,52.1701,4.427219999999999,-0.4,-2.14264,147.632,4.32598,70.8864,29.6416,230.965,1.24965,-0.00964928,243.41,2.40233,2.64215,-34.9974365234375,22.0025119781494,-23.0116176605225,22.0,1214040.0,15751.4,pp-riro,4,0,-1,-1
1570541089.6,2019-10-08,15:24:49.600,14.0,11.0,15.9200000762939,18.6,16.0,9.5,26.5,-30.5,26.5,17.6397,14.2812,9.09495,-7.59664,11.6798,5.1809,27.7143,-16.0165,26.962,0.0710713999999999,0.192029,1.11189,239.7,7.2,52.1701,4.427219999999999,-0.4,-1.92654,152.68200000000002,4.325880000000001,72.4343,31.9217,230.065,1.23942,-0.0285783,243.302,2.53402,2.72724,-34.9991455078125,22.0025119781494,-23.0116176605225,22.0,1215770.0,17566.5,pp-riro,4,0,-1,-1
1570541089.7,2019-10-08,15:24:49.700,14.0,10.0,16.25,17.8,17.6,10.0,25.2,-31.7,33.2,17.0029,15.716,9.62169,-7.521260000000001,16.2214,5.36721,26.2273,-17.5376,33.481,0.0288257,0.235058,1.05625,239.7,7.2,52.1701,4.427219999999999,-0.4,-1.67111,156.28,4.32577,74.0115,33.4417,229.065,1.23007,-0.0377716,243.037,2.64933,2.80156,-34.7601928710938,22.0025119781494,-23.0116176605225,22.0,1217470.0,16797.4,pp-riro,4,0,-1,-1
1570541089.8,2019-10-08,15:24:49.800,14.0,10.0,16.5699996948242,16.8,19.2,10.6,24.0,-32.8,40.0,17.0029,15.716,9.62169,-7.521260000000001,16.2214,5.36721,26.2273,-17.5376,33.481,0.0288257,0.235058,1.05625,239.7,7.2,52.1701,4.427219999999999,-0.4,-1.41402,163.142,4.32567,75.8515,35.3418,228.065,1.2191299999999998,-0.0493069,242.933,2.76607,2.88056,-34.1423492431641,22.003026962280305,-22.736156463623,22.0,1219090.0,15812.9,pp-riro,4,0,-1,-1
1570541089.9,2019-10-08,15:24:49.900,14.0,11.0,17.1000003814697,15.5,20.7,11.1,22.8,-33.6,46.5,15.2348,18.7777,10.6322,-11.1846,14.3772,6.05314,23.1559,-19.8423,46.6435,-0.0945314,0.214169,0.980114,239.7,7.2,52.1701,4.427219999999999,-0.4,-1.09819,177.269,4.32557,77.7792,36.8619,226.965,1.20832,-0.0557535,242.738,2.87137,2.95763,-33.1677856445312,22.003026962280305,-21.9038429260254,22.0,1220600.0,14982.3,pp-riro,4,0,-1,-1
1570541090.0,2019-10-08,15:24:50.000,14.0,11.0,17.5599994659424,14.2,22.1,11.6,21.2,-34.8,53.4,13.4305,20.5929,11.3656,-13.64,10.4766,0.988267,20.6014,-21.8787,56.2691,0.201598,0.0764278,1.1582,239.7,7.2,52.1701,4.427219999999999,-0.5,-0.743024,190.626,4.32546,79.9405,38.762,225.865,1.19604,-0.0645586,242.71,2.98359,3.0321,-31.8433227539062,22.003026962280305,-21.2936515808105,22.0,1221890.0,11905.9,pp-riro,4,0,-1,-1
1570541090.1,2019-10-08,15:24:50.100,14.0,10.0,17.8099994659424,12.8,23.0,11.9,18.5,-36.0,61.2,12.8193,21.0636,11.4496,-13.001,8.14795,3.71981,19.547,-22.6907,59.8325,0.356739,0.181096,1.2003700000000002,239.7,7.2,52.1701,4.427219999999999,-0.5,-0.0930858,186.552,4.32536,82.1894,39.9021,224.665,1.18456,-0.0649445,242.532,3.09936,3.09065,-30.1570281982422,22.003026962280305,-20.721904754638697,22.0,1222690.0,1415.17,pp-riro,4,0,-1,-1
1570541090.2,2019-10-08,15:24:50.200,14.0,8.0,18.1000003814697,11.1,23.5,11.8,15.6,-36.1,68.9,12.8193,21.0636,11.4496,-13.001,8.14795,3.71981,19.547,-22.6907,59.8325,0.356739,0.181096,1.2003700000000002,239.7,7.2,52.1701,4.427219999999999,-0.5,0.3080699999999999,164.389,4.32526,84.4675,41.0421,223.565,1.1731200000000002,-0.0651678,242.488,3.21136,3.15163,-29.187576293945305,22.0035419464111,-20.1191539764404,22.0,1222320.0,-4922.32,pp-riro,4,0,-1,-1
1570541090.3,2019-10-08,15:24:50.300,14.0,7.0,18.340000152587898,9.6,23.9,11.5,13.3,-36.1,75.9,10.6725,21.9132,11.4163,-18.6913,6.20835,0.242011,16.0287,-24.3722,70.2749,0.161753,0.233442,0.984578,239.7,7.2,52.1701,4.427219999999999,-0.5,0.360154,152.088,4.32516,86.7749,42.5622,222.465,1.16094,-0.0687781,242.553,3.31529,3.20921,-27.0780029296875,22.0035419464111,-19.7567024230957,22.0,1222410.0,1722.81,pp-riro,4,0,-1,-1
1570541090.4,2019-10-08,15:24:50.400,14.0,7.0,18.7199993133545,7.9,23.9,11.4,11.0,-35.9,82.7,9.19162,22.4051,11.181,-12.8029,4.93476,0.566152,13.9936,-25.1179,76.8032,0.165398,0.170015,0.981821,233.9,6.8,52.1701,4.427219999999999,-0.5,0.1983619999999999,143.727,4.32505,89.2282,43.3223,221.365,1.14954,-0.0646626,242.572,3.4096900000000003,3.26247,-24.6117095947266,22.003026962280305,-19.2228565216064,22.0,1222650.0,1045.99,pp-riro,4,0,-1,-1
1570541090.5,2019-10-08,15:24:50.500,14.0,6.0,18.909999847412102,6.4,24.0,11.6,8.8,-35.2,88.9,7.04413,22.4078,11.1138,-14.3822,1.57196,1.52016,10.9508,-25.6339,85.9437,-0.0717551,0.118709,0.8124520000000001,233.9,6.8,52.1701,4.427219999999999,-0.5,0.288123,170.261,4.32492,91.5648,44.0823,220.365,1.1387,-0.0612121,242.669,3.49724,3.31184,-22.5226135253906,22.003026962280305,-18.7797527313232,22.0,1222520.0,-1292.11,pp-riro,4,0,-1,-1
1570541090.6,2019-10-08,15:24:50.600,14.0,9.0,18.909999847412102,5.1,24.2,11.5,7.0,-34.0,94.3,5.7920300000000005,22.6386,11.2263,-13.1098,5.2386,-4.05837,8.895589999999999,-24.9394,91.8446,0.248951,0.2337679999999999,0.814963,233.9,6.8,52.1701,4.427219999999999,-0.5,0.302529,173.817,4.3247800000000005,93.989,44.4624,219.265,1.128,-0.0542555,242.669,3.57267,3.3535699999999995,-21.8074798583984,22.0035419464111,-18.397403717041,22.0,1222610.0,707.5830000000001,pp-riro,4,0,-1,-1
1570541090.7,2019-10-08,15:24:50.700,14.0,9.0,18.6200008392334,3.6,24.0,11.5,4.8,-33.2,99.7,4.49687,22.6218,11.0303,-17.8261,-0.796272,-0.7767390000000001,7.063160000000001,-24.1876,96.9949,0.133439,0.0764047,0.543261,233.9,6.8,52.1701,4.427219999999999,-0.5,0.292001,169.71,4.3246400000000005,96.4716,44.8425,218.165,1.11709,-0.0473693,242.721,3.64724,3.3995800000000003,-20.278205871582,22.0035419464111,-17.972354888915998,22.0,1222660.0,553.761,pp-riro,4,0,-1,-1
1570541090.8,2019-10-08,15:24:50.800,14.0,9.0,18.5300006866455,2.4,24.3,11.4,3.4,-31.9,103.8,3.13635,23.004,10.9771,-14.5404,5.03715,-0.49012,5.28556,-23.7971,101.441,-0.2814,0.3013429999999999,0.636409,233.9,6.8,52.1701,4.427219999999999,-0.5,0.2908929999999999,176.274,4.32451,98.8081,45.6025,217.065,1.10608,-0.0445162,242.817,3.70924,3.44315,-19.3087539672852,22.003026962280305,-17.755329132080103,22.0,1222680.0,369.174,pp-riro,4,0,-1,-1
1570541090.9,2019-10-08,15:24:50.900,14.0,9.0,18.3799991607666,1.2,24.2,11.5,1.6,-30.8,108.1,2.53254,23.047,10.977,-11.8427,3.19854,-0.111994,4.35144,-23.1962,103.64,-0.303206,0.230304,0.677756,233.9,6.8,52.1701,4.427219999999999,-0.5,0.340761,196.328,4.32437,101.232,45.6026,215.965,1.0959299999999998,-0.0352307,242.834,3.768580000000001,3.47769,-18.5577774047852,22.003026962280305,-17.4934616088867,22.0,1222680.0,307.645,pp-riro,4,0,-1,-1
1570541091.0,2019-10-08,15:24:51.000,14.0,10.0,18.3299999237061,0.0,24.1,11.4,-0.6,-30.1,111.9,1.39268,23.0722,10.889,-7.30444,1.07855,-2.01862,2.2607,-22.4813,107.849,-0.4114649999999999,-0.0143925,0.435673,233.9,6.8,52.1701,4.42721,-0.8,0.3451929999999999,200.534,4.32421,103.656,45.9826,214.865,1.08519,-0.0293421,242.953,3.82159,3.51691,-17.9757614135742,22.003026962280305,-17.312181472778303,22.0,1222720.0,615.29,pp-riro,4,0,-1,-1
1570541091.1,2019-10-08,15:24:51.100,14.0,10.0,18.3799991607666,-0.9,24.0,11.2,-2.7,-28.7,115.8,1.39268,23.0722,10.889,-7.30444,1.07855,-2.01862,2.2607,-22.4813,107.849,-0.4114649999999999,-0.0143925,0.435673,233.9,6.8,52.1701,4.42721,-0.8,0.363478,209.972,4.3241,106.139,45.6026,213.665,1.07515,-0.0175121,242.895,3.87578,3.5409,-17.458610534668,22.0035419464111,-17.241191864013697,22.0,1222770.0,369.174,pp-riro,4,0,-1,-1
1570541091.2,2019-10-08,15:24:51.200,14.0,10.0,18.3799991607666,-2.0,23.9,11.2,-5.0,-27.3,119.3,-0.68577,22.9148,10.6007,-4.60534,1.2634299999999998,-1.12851,-2.16898,-20.6989,115.147,-0.1044,0.180221,0.745437,233.9,6.8,52.1701,4.42721,-0.8,0.370127,216.668,4.32396,108.534,45.6027,212.465,1.06482,-0.00934518,242.901,3.927880000000001,3.5744800000000003,-17.3527908325195,22.0035419464111,-17.1437149047852,22.0,1222840.0,707.5830000000001,pp-riro,4,0,-1,-1
1570541091.3,2019-10-08,15:24:51.300,14.0,10.0,18.5699996948242,-3.2,23.9,11.2,-7.2,-25.9,122.5,-1.81566,22.9311,10.5704,-9.71013,-2.1997400000000003,-0.8397370000000001,-4.5563,-19.767,118.457,-0.336361,0.192675,0.5730930000000001,233.9,6.8,52.1701,4.42721,-0.8,0.375668,222.198,4.32383,110.929,44.8427,211.365,1.05569,0.00440116,242.881,3.97174,3.60678,-17.301589965820302,22.0035419464111,35.0,22.0,1222860.0,399.9380000000001,pp-riro,4,0,-1,-1
1570541091.4,2019-10-08,15:24:51.400,14.0,11.0,18.659999847412102,-4.4,23.8,11.3,-9.3,-24.7,125.4,-3.07964,22.9594,10.5683,-9.63913,-3.7879,1.66196,-7.244260000000001,-18.5143,121.447,-0.38013,0.284202,0.469195,241.1,7.9,52.1701,4.42721,-0.8,0.402818,236.904,4.32369,113.295,44.8428,210.165,1.04539,0.011814,242.932,4.01547,3.643580000000001,-17.153099060058597,22.004056930542003,35.0,22.0,1222880.0,184.587,pp-riro,4,0,-1,-1
1570541091.5,2019-10-08,15:24:51.500,14.0,11.0,18.8899993896484,-5.6,23.6,11.4,-11.8,-23.8,128.4,-4.75059,22.6283,10.716,-13.9826,-8.42112,-5.7432,-10.7915,-17.3156,125.925,-0.105246,-0.260803,0.213579,241.1,7.9,52.1701,4.42721,-0.8,0.557407,249.101,4.32353,115.631,44.0828,208.965,1.03613,0.0246356,242.859,4.05434,3.6756,-16.946578979492198,22.004056930542003,35.0,22.0,1222290.0,-13321.0,pp-riro,4,0,-1,-1
1570541091.6,2019-10-08,15:24:51.600,14.0,11.0,19.1700000762939,-6.5,23.4,11.1,-14.0,-22.5,131.2,-5.7782,22.5002,10.5424,-9.39673,-0.4987689999999999,1.56902,-13.6176,-16.4787,128.66,-0.373058,0.07421,0.362128,241.1,7.9,52.1701,4.42721,-0.8,1.1846299999999998,239.327,4.32337,117.968,43.7028,207.665,1.02613,0.0341557,242.799,4.09631,3.70359,-16.3935852050781,22.004056930542003,35.0,22.0,1220210.0,5752.96,pp-riro,4,0,-1,-1
1570541091.7,2019-10-08,15:24:51.700,14.0,11.0,19.3099994659424,-7.1,23.1,10.7,-16.0,-21.1,133.7,-5.7782,22.5002,10.5424,-9.39673,-0.4987689999999999,1.56902,-13.6176,-16.4787,128.66,-0.373058,0.07421,0.362128,241.1,7.9,52.1701,4.42721,-0.8,1.04777,226.859,4.3232,120.275,42.9428,206.465,1.01684,0.0462551999999999,242.772,4.13324,3.72079,-15.494110107421902,22.004056930542003,35.0,22.0,1221480.0,23780.9,pp-riro,4,0,-1,-1
1570541091.8,2019-10-08,15:24:51.800,14.0,10.0,19.4400005340576,-7.9,22.9,10.9,-17.4,-19.6,136.0,-6.37362,22.2634,10.1167,0.150335,-1.7048299999999998,-2.74198,-15.8946,-15.7862,131.368,-0.2347719999999999,0.103349,0.4715569999999999,241.1,7.9,52.1701,4.42721,-0.8,0.905371,232.33,4.32304,122.612,42.5629,205.265,1.00696,0.0552284,242.856,4.17103,3.74085,-14.2276840209961,22.0035419464111,35.0,22.0,1221550.0,-7721.89,pp-riro,4,0,-1,-1
1570541091.9,2019-10-08,15:24:51.900,14.0,9.0,19.3500003814697,-9.0,22.2,11.2,-18.9,-19.0,138.0,-6.72145,22.1255,10.1189,-5.93463,-4.63457,1.40532,-16.9535,-15.2417,132.438,-0.156584,0.214182,0.453829,241.1,7.9,52.1701,4.42721,-0.8,1.07658,276.754,4.3228800000000005,124.861,41.8029,203.965,0.997545,0.0663628,242.774,4.19526,3.77185,-12.6096649169922,22.004056930542003,35.0,22.0,1221550.0,9044.76,pp-riro,4,0,-1,-1
1570541092.0,2019-10-08,15:24:52.000,14.0,10.0,19.2099990844727,-9.4,21.8,11.0,-20.0,-18.6,139.9,-8.52975,21.162,10.6892,-4.727180000000001,-7.26145,1.89127,-20.4227,-14.3409,137.369,-0.354576,-0.234544,0.1340329999999999,241.1,7.9,52.1701,4.42721,-1.5,1.04999,274.597,4.32272,127.051,40.2829,202.765,0.989282,0.0826391,242.649,4.21234,3.77819,-10.6451644897461,22.004571914672898,35.0,22.0,1221670.0,2276.57,pp-riro,4,0,-1,-1
1570541092.1,2019-10-08,15:24:52.100,14.0,10.0,19.2099990844727,-10.0,21.5,10.8,-20.7,-17.3,141.1,-8.78559,21.0405,10.5684,-1.27411,0.427548,1.02537,-21.1129,-14.5781,138.483,-0.0629996999999999,-0.0207617,0.399584,241.1,7.9,52.1701,4.42721,-1.5,1.0921,273.392,4.32249,129.24200000000002,39.5229,201.465,0.979913,0.0931218,242.598,4.23226,3.79596,-8.52193450927734,22.004571914672898,35.0,22.0,1221770.0,3230.27,pp-riro,4,0,-1,-1
1570541092.2,2019-10-08,15:24:52.200,14.0,9.0,19.2600002288818,-10.7,21.1,11.2,-20.9,-16.9,141.7,-9.91696,20.6408,10.668,-7.394839999999999,-4.77027,4.22835,-22.6786,-14.2779,140.192,-0.108963,0.0153446,0.116051,241.1,7.9,52.1701,4.42721,-1.5,1.0921,287.205,4.32239,131.374,38.7629,200.265,0.970916,0.1030609999999999,242.627,4.23605,3.81072,-6.4140625,22.004571914672898,35.0,22.0,1222140.0,-553.761,pp-riro,4,0,-1,-1
1570541092.3,2019-10-08,15:24:52.300,14.0,10.0,19.2999992370605,-10.8,20.6,11.3,-21.4,-17.6,142.8,-10.4421,20.1284,11.1179,-9.78443,-9.87917,-3.93466,-23.1064,-15.165,141.711,-0.00430353,-0.5389109999999999,-0.266398,241.1,7.9,52.1701,4.42721,-1.5,1.10816,284.251,4.32223,133.506,37.2429,198.965,0.962341,0.118115,242.483,4.23277,3.80578,-4.313018798828121,22.004056930542003,35.0,22.0,1222490.0,5168.43,pp-riro,4,0,-1,-1
1570541092.4,2019-10-08,15:24:52.400,14.0,9.0,19.2999992370605,-10.7,20.5,11.3,-21.6,-17.3,142.3,-10.4773,19.9729,11.1044,-0.469922,1.02756,-3.18677,-23.3128,-15.86,142.155,-0.167287,-0.281144,-0.0339386,243.2,8.4,52.1701,4.42721,-1.5,1.06495,270.165,4.32207,135.49200000000002,36.103,197.665,0.953802,0.129832,242.349,4.2188300000000005,3.79386,-2.20003509521484,22.004056930542003,35.0,22.0,1222910.0,3137.98,pp-riro,4,0,-1,-1
1570541092.5,2019-10-08,15:24:52.500,14.0,10.0,19.2999992370605,-10.8,20.8,11.8,-21.8,-17.3,141.9,-10.4773,19.9729,11.1044,-0.469922,1.02756,-3.18677,-23.3128,-15.86,142.155,-0.167287,-0.281144,-0.0339386,243.2,8.4,52.1701,4.42721,-1.5,1.06605,263.629,4.321940000000001,137.50799999999998,35.343,196.465,0.945025,0.1388049999999999,242.396,4.2059,3.78029,-0.102409362792969,22.004056930542003,35.0,22.0,1223040.0,2368.87,pp-riro,4,0,-1,-1
1570541092.6,2019-10-08,15:24:52.600,14.0,10.0,19.5300006866455,-10.6,21.1,12.6,-22.1,-18.2,141.9,-10.3995,20.0317,11.144,-0.123074,2.81294,2.16045,-23.6626,-16.3804,141.907,-0.1093799999999999,0.0613245,-0.106113,243.2,8.4,52.1701,4.42721,-1.5,1.04777,274.298,4.32181,139.66899999999998,33.823,195.065,0.935857,0.1529849999999999,242.284,4.1860800000000005,3.74882,1.99607849121094,22.0035419464111,35.0,22.0,1223510.0,1630.52,pp-riro,4,0,-1,-1
