time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570540723.2,2019-10-08,15:18:43.200,15.0,8.0,14.6499996185303,18.2,6.3,5.7,31.4,-16.9,-23.5,16.7476,5.79031,5.70402,1.7295200000000002,9.75382,6.29551,33.9334,-1.24132,-24.2305,0.107125,0.2569059999999999,0.986232,251.2,5.6,52.1701,4.427219999999999,7.0,-1.93984,99.5383,4.40698,69.1925,22.0413,237.995,1.27464,-0.00298263,248.828,1.56225,2.25903,-34.9974365234375,21.9994239807129,-35.0,22.0,909166.0,-4645.44,pp-riro,4,0,-1,-1
1570540723.3,2019-10-08,15:18:43.300,15.0,8.0,14.5900001525879,18.4,7.6,6.2,31.8,-18.9,-18.3,16.7476,5.79031,5.70402,1.7295200000000002,9.75382,6.29551,33.9334,-1.24132,-24.2305,0.107125,0.2569059999999999,0.986232,251.2,5.6,52.1701,4.427219999999999,7.0,-1.96256,95.1119,4.40699,69.8351,23.9414,237.495,1.26942,-0.0248732,248.705,1.68235,2.33789,-34.9991455078125,21.9994239807129,-35.0,22.0,908369.0,-5383.79,pp-riro,4,0,-1,-1
1570540723.4,2019-10-08,15:18:43.400,15.0,10.0,14.6499996185303,18.5,8.9,6.6,32.1,-20.9,-13.0,17.1508,8.09698,6.614310000000001,-0.267797,12.4024,4.60698,34.6588,-5.65038,-13.1242,0.166173,0.1794089999999999,0.987232,250.4,4.8,52.1701,4.427219999999999,7.0,-1.9958,95.5005,4.407,70.6236,25.4614,236.995,1.26403,-0.0406281,248.602,1.7971,2.40793,-34.9991455078125,21.9994239807129,-35.0,22.0,907689.0,-7291.18,pp-riro,4,0,-1,-1
1570540723.5,2019-10-08,15:18:43.500,15.0,10.0,14.8299999237061,18.6,10.0,7.2,32.3,-22.9,-7.5,17.2637,9.26957,7.04925,-1.23484,10.1023,4.12056,34.5698,-7.81113,-7.603219999999999,0.157342,0.267679,0.987095,250.4,4.8,52.1701,4.427219999999999,7.0,-2.00633,98.0881,4.406969999999999,71.5582,27.7415,236.395,1.2568700000000002,-0.0644174,248.542,1.9216,2.47603,-34.9991455078125,21.9994239807129,-35.0,22.0,907313.0,-7014.3,pp-riro,4,0,-1,-1
1570540723.6,2019-10-08,15:18:43.600,15.0,10.0,14.9499998092651,18.6,11.3,7.7,31.9,-24.9,-1.9,17.3038,10.3982,7.50065,0.911637,11.303,7.5395,34.2623,-9.78844,-1.93375,0.158988,0.382086,1.06261,250.4,4.8,52.1701,4.427219999999999,7.0,-2.0224,107.097,4.4069400000000005,72.5513,29.2616,235.795,1.25045,-0.0779165,248.43400000000003,2.03628,2.54009,-35.0008544921875,21.9994239807129,-35.0,22.0,906867.0,-4091.68,pp-riro,4,0,-1,-1
1570540723.7,2019-10-08,15:18:43.700,15.0,9.0,15.130000114440902,18.5,12.7,8.4,31.2,-26.6,4.0,17.3038,10.3982,7.50065,0.911637,11.303,7.5395,34.2623,-9.78844,-1.93375,0.158988,0.382086,1.06261,250.4,4.8,52.1701,4.427219999999999,7.0,-1.9947,116.83,4.40691,73.7487,31.5417,234.995,1.24187,-0.0986662,248.307,2.15921,2.6146,-35.0008544921875,21.9994239807129,-35.0,22.0,906856.0,430.703,pp-riro,4,0,-1,-1
1570540723.8,2019-10-08,15:18:43.800,15.0,9.0,15.359999656677198,18.4,14.1,8.9,30.6,-28.6,10.1,17.3464,11.5938,8.02972,0.411761,10.5586,5.81114,33.5773,-11.7707,4.19229,0.0332614,0.359533,0.970076,250.4,4.8,52.1701,4.427219999999999,7.0,-1.86837,127.214,4.40688,75.063,33.0618,234.195,1.23392,-0.109374,248.143,2.27562,2.6745,-35.0025634765625,21.9994239807129,-35.0,22.0,907516.0,5445.31,pp-riro,4,0,-1,-1
1570540723.9,2019-10-08,15:18:43.900,15.0,11.0,15.640000343322802,18.2,15.6,9.5,29.5,-30.0,16.4,17.0411,14.1062,9.129,-0.207271,15.1421,4.77047,31.6622,-15.409,16.347,0.108142,0.265583,0.929084,250.4,4.8,52.1701,4.427219999999999,7.0,-1.7304,136.547,4.40685,76.4941,34.9619,233.395,1.22493,-0.1231599999999999,248.087,2.39276,2.7396700000000003,-35.0025634765625,21.9994239807129,-23.0,22.0,908289.0,8860.17,pp-riro,4,0,-1,-1
1570540724.0,2019-10-08,15:18:44.000,15.0,11.0,15.9799995422363,17.9,17.0,10.2,29.0,-31.7,22.7,17.0411,14.1062,9.129,-0.207271,15.1421,4.77047,31.6622,-15.409,16.347,0.108142,0.265583,0.929084,250.4,4.8,52.1701,4.42721,7.1,-1.6556,143.005,4.40682,77.3119,35.7219,232.895,1.22022,-0.127255,247.979,2.50008,2.79245,-34.9974365234375,21.9994239807129,-23.0,22.0,908790.0,9998.46,pp-riro,4,0,-1,-1
1570540724.1,2019-10-08,15:18:44.100,15.0,11.0,16.4699993133545,17.5,17.8,10.6,26.8,-33.5,29.5,16.7023,16.1263,10.0044,-2.50831,14.1088,7.29127,29.4875,-17.8784,25.8097,0.0755023999999999,0.242838,0.962175,250.4,4.8,52.1701,4.42721,7.1,-1.45613,156.554,4.40679,79.8821,38.762,231.395,1.20441,-0.146166,247.845,2.62733,2.84274,-34.743133544921896,21.9994239807129,-23.0,22.0,910014.0,13044.1,pp-riro,4,0,-1,-1
1570540724.2,2019-10-08,15:18:44.200,15.0,12.0,17.0,16.4,19.9,11.4,25.0,-34.8,36.5,16.1477,17.4791,10.6546,-7.334389999999999,10.7074,6.9161,27.7322,-19.4162,32.42,0.0659964,0.268171,1.09743,250.4,4.8,52.1701,4.42721,7.1,-1.0389,168.292,4.40675,81.7514,40.2821,230.295,1.19397,-0.152188,247.673,2.74113,2.92996,-34.1030883789062,21.9994239807129,-23.0,22.0,912055.0,12890.3,pp-riro,4,0,-1,-1
1570540724.3,2019-10-08,15:18:44.300,15.0,8.0,17.6700000762939,15.6,21.3,11.7,23.1,-35.6,43.7,15.1258,19.4676,11.3203,-12.1522,9.41936,3.77667,24.644,-21.7534,42.3222,0.023068,0.194649,1.04764,250.4,4.8,52.1701,4.42721,7.1,-0.887086,172.40200000000002,4.40672,83.7374,42.1822,229.195,1.18248,-0.160974,247.632,2.85665,2.99031,-33.1046295166016,21.9994239807129,-23.0,22.0,912631.0,11721.3,pp-riro,4,0,-1,-1
1570540724.4,2019-10-08,15:18:44.400,15.0,11.0,18.159999847412102,15.0,21.9,12.0,21.9,-36.2,47.1,14.1879,20.6478,11.7397,-9.35303,11.8568,3.78922,22.5488,-23.1992,49.0655,0.246556,0.229509,1.06748,256.7,4.3,52.1701,4.42721,7.1,-0.355721,178.687,4.40669,84.7596,42.5622,228.695,1.17766,-0.159673,247.583,2.90648,3.01841,-31.754562377929695,21.9994239807129,-23.0,22.0,913801.0,5353.02,pp-riro,4,0,-1,-1
1570540724.5,2019-10-08,15:18:44.500,15.0,9.0,18.5400009155273,13.7,23.0,12.3,19.4,-37.1,54.1,13.0066,21.9193,12.1279,-12.9397,14.9452,3.06897,20.154,-24.3889,56.0589,0.0984966,0.244078,0.911254,256.7,4.3,52.1701,4.42721,7.1,0.0249337,175.991,4.4067300000000005,86.9794,44.0823,227.495,1.16585,-0.16343,247.513,3.0122400000000003,3.07967,-30.047790527343803,21.9994239807129,-23.0,22.0,913889.0,-553.761,pp-riro,4,0,-1,-1
1570540724.6,2019-10-08,15:18:44.600,15.0,9.0,18.6900005340576,12.3,23.6,12.4,15.7,-37.2,64.4,12.338,22.2506,12.2126,-13.554,5.43534,-1.27561,18.9171,-24.9419,59.3259,0.138952,-0.00194736,1.0651,256.7,4.3,52.1701,4.42721,7.1,0.3451929999999999,169.607,4.40678,90.455,45.9824,225.695,1.14828,-0.164689,247.456,3.1608,3.13239,-28.0730438232422,21.9994239807129,-23.0,22.0,913499.0,-4768.5,pp-riro,4,0,-1,-1
1570540724.7,2019-10-08,15:18:44.700,15.0,8.0,18.729999542236303,11.0,24.5,12.2,14.3,-37.2,67.6,11.6589,22.5759,12.224,-11.9028,8.85938,-1.06933,17.755,-25.5788,62.2575,-0.0306012999999999,0.0965516,0.929204,256.7,4.3,52.1701,4.42721,7.1,0.385087,165.47299999999998,4.40683,91.594,46.7425,225.195,1.14244,-0.166311,247.562,3.20764,3.18699,-26.354324340820305,21.9994239807129,-23.0,22.0,913671.0,3291.8,pp-riro,4,0,-1,-1
1570540724.8,2019-10-08,15:18:44.800,15.0,5.0,18.6800003051758,9.6,25.2,12.4,12.4,-36.8,74.1,11.6589,22.5759,12.224,-11.9028,8.85938,-1.06933,17.755,-25.5788,62.2575,-0.0306012999999999,0.0965516,0.929204,256.7,4.3,52.1701,4.42721,7.1,0.207781,172.833,4.40686,94.0766,47.5025,223.995,1.13103,-0.162056,247.549,3.29686,3.2357,-24.9991455078125,21.9994239807129,-23.0,22.0,913881.0,61.529,pp-riro,4,0,-1,-1
1570540724.9,2019-10-08,15:18:44.900,15.0,9.0,18.8700008392334,8.0,25.6,13.2,10.2,-36.4,79.8,8.42943,24.2957,12.6143,-14.7779,3.21821,5.29887,12.2031,-26.392,77.5097,0.0602686,0.1724099999999999,0.919197,256.7,4.3,52.1701,4.42721,7.1,0.385641,209.354,4.4069,96.7052,49.0226,222.695,1.11772,-0.163685,247.685,3.37945,3.29066,-23.9904403686523,21.9994239807129,-23.0,22.0,913632.0,-1599.75,pp-riro,4,0,-1,-1
1570540725.0,2019-10-08,15:18:45.000,15.0,10.0,18.909999847412102,6.4,25.8,13.3,7.6,-36.4,85.9,6.900639999999999,24.6638,13.0649,-18.4757,2.24292,-2.5328,9.97624,-26.2424,83.3526,0.175217,0.163568,0.881627,256.7,4.3,52.1701,4.42721,7.2,0.366248,214.349,4.4069400000000005,99.3631,49.4027,221.395,1.10618,-0.155951,247.647,3.45889,3.33646,-23.3435745239258,21.9994239807129,-22.8902568817139,22.0,913808.0,0.0,pp-riro,4,0,-1,-1
1570540725.1,2019-10-08,15:18:45.100,15.0,9.0,19.4200000762939,5.0,26.0,13.1,4.8,-36.3,91.5,5.4225,24.782,13.0036,-12.8602,-1.73135,-1.02744,7.36563,-26.2383,88.8513,-0.0542977,0.134135,0.794149,256.7,4.3,52.1701,4.42721,7.2,0.381209,211.037,4.40698,101.962,50.1628,220.095,1.0942,-0.151797,247.698,3.53377,3.38052,-23.0329437255859,21.9994239807129,-22.639921188354503,22.0,913829.0,430.703,pp-riro,4,0,-1,-1
1570540725.2,2019-10-08,15:18:45.200,15.0,6.0,19.6000003814697,3.8,26.5,13.2,2.7,-34.4,96.7,3.64676,25.3351,12.8071,-16.0503,3.465,3.81764,3.65561,-25.3733,96.0216,-0.25794,0.293981,0.675671,256.7,4.3,52.1701,4.42721,7.2,0.359599,216.004,4.407019999999999,104.562,50.5428,218.794,1.08281,-0.144894,247.707,3.60844,3.4168300000000005,-22.916877746582,21.9994239807129,-22.4639568328857,22.0,913947.0,830.6410000000001,pp-riro,4,0,-1,-1
1570540725.3,2019-10-08,15:18:45.300,15.0,7.0,19.5100002288818,2.4,26.6,13.5,0.2,-33.4,102.1,3.0281700000000003,25.5027,12.9353,-11.273,1.42395,3.90393,1.95272,-24.7833,98.5126,-0.0665756,0.0980162,0.8230219999999999,256.7,4.3,52.1701,4.42721,7.2,0.393953,231.887,4.40707,107.337,50.9229,217.49400000000003,1.07085,-0.137659,247.827,3.68272,3.45525,-22.6813430786133,21.9994239807129,-22.2970714569092,22.0,913947.0,0.0,pp-riro,4,0,-1,-1
1570540725.4,2019-10-08,15:18:45.400,15.0,9.0,19.5499992370605,0.9,26.4,13.4,-2.0,-32.7,106.9,3.0281700000000003,25.5027,12.9353,-11.273,1.42395,3.90393,1.95272,-24.7833,98.5126,-0.0665756,0.0980162,0.8230219999999999,258.5,4.7,52.1701,4.42721,7.2,0.4205489999999999,243.855,4.407109999999999,109.994,50.9229,216.194,1.05981,-0.128302,247.855,3.74563,3.4958400000000003,-22.4765319824219,21.9994239807129,-22.0045318603516,22.0,914048.0,707.5830000000001,pp-riro,4,0,-1,-1
1570540725.5,2019-10-08,15:18:45.500,15.0,9.0,19.6399993896484,-0.4,26.2,12.7,-4.9,-31.2,111.6,3.0281700000000003,25.5027,12.9353,-11.273,1.42395,3.90393,1.95272,-24.7833,98.5126,-0.0665756,0.0980162,0.8230219999999999,258.5,4.7,52.1701,4.42721,7.2,0.4233189999999999,241.937,4.40718,112.623,50.923,214.894,1.04884,-0.1194359999999999,247.905,3.81268,3.5350300000000003,-22.3024444580078,21.9994239807129,-21.7712917327881,22.0,914140.0,1076.76,pp-riro,4,0,-1,-1
1570540725.6,2019-10-08,15:18:45.600,15.0,9.0,20.1299991607666,-1.8,26.4,12.7,-7.5,-28.7,116.3,-0.411772,24.9905,12.6553,-8.269969999999999,-4.47599,-1.6857799999999998,-4.55951,-22.3694,110.606,-0.18144,0.242323,0.982677,258.5,4.7,52.1701,4.42721,7.2,0.42886,261.816,4.40725,115.368,50.923,213.594,1.03746,-0.110536,248.043,3.887480000000001,3.57453,-22.0242385864258,21.9994239807129,-21.583736419677702,22.0,914223.0,461.467,pp-riro,4,0,-1,-1
1570540725.7,2019-10-08,15:18:45.700,15.0,11.0,20.4699993133545,-3.4,26.3,13.0,-9.3,-27.2,121.4,-0.99121,24.9779,12.3745,-10.9667,-5.03604,-5.21535,-5.89145,-21.665,112.799,-0.286853,0.27108,0.764756,258.5,4.7,52.1701,4.42721,7.2,0.45601,279.085,4.40732,117.968,50.9231,212.294,1.02653,-0.1024359999999999,248.15,3.96297,3.61817,-21.786994934082,21.9994239807129,-21.323299407959,22.0,914201.0,-461.467,pp-riro,4,0,-1,-1
1570540725.8,2019-10-08,15:18:45.800,15.0,10.0,20.4699993133545,-5.2,25.9,12.9,-11.9,-25.7,126.0,-3.38646,25.0515,12.6364,-16.8976,-3.20073,3.4435,-10.3611,-18.6947,120.018,-0.146103,0.0762953,0.755025,258.5,4.7,52.1701,4.42721,7.2,0.5352439999999999,309.514,4.40739,120.655,50.1631,210.99400000000003,1.01631,-0.0890148,248.178,4.02773,3.66709,-21.5207366943359,21.9994239807129,-20.839376449585,22.0,914202.0,707.5830000000001,pp-riro,4,0,-1,-1
1570540725.9,2019-10-08,15:18:45.900,15.0,12.0,20.729999542236303,-6.9,25.4,12.4,-14.1,-23.6,130.6,-5.03978,24.5605,12.3867,-16.672,0.560024,-6.7313600000000005,-12.9594,-17.4028,124.851,-0.149821,0.0553684,0.8336030000000001,258.5,4.7,52.1701,4.42721,7.2,0.575692,334.22,4.40746,123.196,49.7831,209.694,1.006,-0.0791018999999999,248.248,4.10088,3.72053,-21.2339935302734,21.9994239807129,-20.3628273010254,22.0,914362.0,799.877,pp-riro,4,0,-1,-1
1570540726.0,2019-10-08,15:18:46.000,15.0,12.0,20.979999542236303,-8.7,25.0,12.1,-15.7,-21.5,134.7,-7.640110000000001,23.8474,11.8506,-11.875,-6.756410000000001,-4.3619900000000005,-16.3025,-14.6477,131.303,-0.3413469999999999,0.0835381,0.737114,258.5,4.7,52.1701,4.42721,7.3,0.590098,343.43699999999995,4.40753,125.708,49.0232,208.394,0.996203,-0.0669738999999999,248.261,4.166119999999999,3.77363,-21.032600402832,21.9994239807129,-19.849718093872102,22.0,914442.0,1507.46,pp-riro,4,0,-1,-1
1570540726.1,2019-10-08,15:18:46.100,15.0,11.0,21.270000457763697,-10.6,24.3,11.9,-17.0,-20.0,138.7,-7.640110000000001,23.8474,11.8506,-11.875,-6.756410000000001,-4.3619900000000005,-16.3025,-14.6477,131.303,-0.3413469999999999,0.0835381,0.737114,258.5,4.7,52.1701,4.42721,7.3,0.6211260000000001,370.869,4.4076,128.19,47.8832,207.094,0.986887,-0.0526890999999999,248.221,4.22356,3.82887,-20.626388549804695,21.9994239807129,-19.2616214752197,22.0,914546.0,615.29,pp-riro,4,0,-1,-1
1570540726.2,2019-10-08,15:18:46.200,15.0,11.0,21.6399993896484,-12.2,23.4,11.3,-18.4,-18.2,142.6,-9.52713,23.2104,11.622,-23.4077,-12.9944,-2.61638,-18.4441,-13.3573,135.597,0.0195836,-0.21422,0.4458319999999999,258.5,4.7,52.1701,4.42721,7.3,0.684292,393.522,4.40766,130.556,46.7432,205.894,0.978071,-0.0390871,248.238,4.28331,3.88261,-20.0341339111328,22.0025119781494,-18.711763381958,22.0,914635.0,1784.34,pp-riro,4,0,-1,-1
1570540726.3,2019-10-08,15:18:46.300,15.0,12.0,21.8799991607666,-13.7,22.4,10.6,-19.4,-16.3,146.7,-11.2023,22.3112,11.1856,-11.5771,-10.198,-5.20677,-20.0685,-11.9343,139.718,-0.0489803,0.0496681,0.928899,258.5,4.7,52.1701,4.42721,7.3,0.6964819999999999,403.394,4.40773,132.951,45.6032,204.594,0.968852,-0.0257763,248.222,4.34744,3.93758,-19.489669799804695,22.0019989013672,-18.2116661071777,22.0,914897.0,2338.1,pp-riro,4,0,-1,-1
1570540726.4,2019-10-08,15:18:46.400,15.0,11.0,22.2000007629395,-15.0,21.2,10.0,-20.2,-14.2,150.4,-13.321,20.6832,10.2493,-13.1364,-14.907,-8.54005,-22.0905,-9.8547,145.72,-0.287582,-0.187255,0.509262,254.2,5.6,52.1701,4.42721,7.3,0.709225,409.55,4.4078,135.142,44.0832,203.594,0.961277,-0.01073,248.308,4.4070800000000006,3.988,-18.9639892578125,22.0019989013672,-17.6912021636963,22.0,915152.0,2738.04,pp-riro,4,0,-1,-1
1570540726.5,2019-10-08,15:18:46.500,15.0,11.0,22.4799995422363,-16.0,20.0,9.2,-20.9,-12.8,154.2,-14.493,19.4806,9.59145,-9.92833,-13.9806,-11.389,-23.2385,-8.30368,149.702,-0.0204479999999999,-0.0493186999999999,0.865408,254.2,5.6,52.1701,4.42721,7.3,0.716983,415.737,4.407830000000001,137.186,42.5632,202.49400000000003,0.953828,0.00371319,248.265,4.46201,4.03565,-18.4809722900391,22.0025119781494,35.0,22.0,915381.0,2184.28,pp-riro,4,0,-1,-1
1570540726.6,2019-10-08,15:18:46.600,15.0,10.0,22.7900009155273,-16.8,18.6,8.4,-21.2,-10.8,157.9,-14.493,19.4806,9.59145,-9.92833,-13.9806,-11.389,-23.2385,-8.30368,149.702,-0.0204479999999999,-0.0493186999999999,0.865408,254.2,5.6,52.1701,4.42721,7.3,0.7324970000000001,417.984,4.40787,139.172,40.6632,201.49400000000003,0.947049,0.0202564,248.238,4.520169999999999,4.082,-17.8853073120117,22.0025119781494,35.0,22.0,915663.0,3168.74,pp-riro,4,0,-1,-1
1570540726.7,2019-10-08,15:18:46.700,15.0,11.0,23.0599994659424,-17.6,17.3,7.5,-21.7,-8.7,161.3,-15.3592,18.1803,8.79147,-12.4348,-9.84964,-9.39815,-24.0039,-7.248639999999999,153.974,-0.112867,-0.0512208,0.652116,254.2,5.6,52.1701,4.42721,7.3,1.1403,419.741,4.40791,141.012,39.1432,200.594,0.940508,0.0337094,248.303,4.57791,4.13429,-17.4415435791016,22.0019989013672,35.0,22.0,913494.0,-26642.0,pp-riro,4,0,-1,-1
1570540726.8,2019-10-08,15:18:46.800,15.0,10.0,23.1700000762939,-18.0,16.2,6.3,-22.3,-6.5,164.3,-16.7427,15.6322,7.06042,4.2859,-7.41776,-14.1694,-24.7241,-3.96334,161.388,0.171395,0.105699,0.659424,254.2,5.6,52.1701,4.42721,7.3,1.43729,398.942,4.40793,142.67700000000002,37.2432,199.794,0.934986,0.0491245,248.317,4.62987,4.17917,-16.7110443115234,22.0025119781494,35.0,22.0,912884.0,20304.6,pp-riro,4,0,-1,-1
1570540726.9,2019-10-08,15:18:46.900,15.0,9.0,23.1700000762939,-17.8,15.1,5.4,-21.9,-4.5,167.4,-16.7427,15.6322,7.06042,4.2859,-7.41776,-14.1694,-24.7241,-3.96334,161.388,0.171395,0.105699,0.659424,254.2,5.6,52.1701,4.42721,7.3,1.29323,379.649,4.40796,144.225,35.7232,199.094,0.929667,0.0616226,248.426,4.68366,4.20782,-15.634063720703098,22.0025119781494,35.0,22.0,914379.0,28734.0,pp-riro,4,0,-1,-1
1570540727.0,2019-10-08,15:18:47.000,15.0,9.0,23.0900001525879,-18.2,13.8,4.9,-21.9,-2.3,169.8,-16.6678,13.9396,5.41295,-3.62785,-12.2276,-6.46719,-24.5382,-0.732079,166.132,-0.284961,-0.0586531999999999,0.423649,254.2,5.6,52.1701,4.42721,7.2,1.20956,375.355,4.40801,145.686,33.4432,198.493,0.925348,0.0787347,248.48,4.72627,4.24774,-14.1850128173828,22.0025119781494,35.0,22.0,914411.0,-9844.64,pp-riro,4,0,-1,-1
